ax,ay,az,gx,gy,gz,label
0.141,0.642,0.876,-41.389,10.511,-15.763,down
0.254,0.585,0.868,-72.542,-15.924,26.153,down
0.258,0.573,0.682,-46.885,-3.015,22.229,down
0.259,0.578,0.999,-55.435,33.176,19.878,down
0.258,0.488,0.856,-29.466,29.015,19.947,down
0.172,0.468,1.226,-79.458,10.076,4.870,down
0.246,0.350,0.992,-159.885,-4.336,-12.870,down
0.256,0.241,0.881,-135.748,-52.313,21.405,down
0.262,0.124,0.945,-119.763,-7.450,-3.237,down
0.276,-0.007,1.004,-130.573,2.183,28.382,down
0.191,-0.136,0.931,-89.687,0.534,-18.229,down
0.251,-0.170,0.828,-123.679,24.153,-2.580,down
0.301,-0.295,0.818,-58.664,-2.626,8.855,down
0.357,-0.390,1.011,-66.237,-18.221,23.710,down
0.199,-0.443,0.841,-90.275,-16.847,19.031,down
0.211,-0.490,0.732,-103.939,-78.412,28.916,down
0.028,-0.616,0.584,-73.939,-38.840,7.702,down
0.288,-0.541,0.367,-74.786,-7.939,-71.099,down
0.414,-0.700,0.771,-71.214,26.366,11.405,down
0.276,-0.718,0.630,-24.802,4.679,25.214,down
0.421,-0.801,0.516,-24.496,7.893,17.305,down
0.303,-0.726,0.507,-6.985,12.221,45.649,down
0.323,-0.400,-0.748,72.573,148.038,65.168,down
-0.597,2.000,-1.811,250.130,-250.137,-196.977,down
2.000,0.933,2.000,250.130,2.237,-250.137,down
0.038,0.729,0.531,250.130,-113.084,-17.115,down
0.149,0.562,0.536,-76.924,122.947,11.954,down
0.525,0.466,0.879,3.374,41.878,6.137,down
0.491,0.382,0.761,154.710,-76.046,15.802,down
0.332,0.514,0.718,2.924,24.313,3.580,down
0.350,0.502,0.831,-1.824,31.496,-6.115,down
0.338,0.514,0.835,5.519,-15.038,0.947,down
0.352,0.608,0.985,-3.420,37.863,-12.511,down
0.274,0.537,0.825,24.511,-14.099,8.786,down
0.389,0.503,0.688,-6.634,20.550,-9.359,down
0.263,0.540,0.874,-4.229,0.145,2.420,down
0.356,0.510,0.824,-4.824,9.382,3.107,down
0.317,0.580,1.088,-41.718,-8.305,38.168,down
0.542,0.596,0.868,1.000,-48.405,-42.344,down
0.417,0.468,0.990,0.031,74.802,-13.412,down
0.098,0.565,1.154,-70.000,24.985,-14.198,down
0.373,0.454,0.927,-167.435,69.420,-108.786,down
0.413,0.313,1.030,-142.740,-33.344,-27.855,down
0.464,0.125,0.979,-173.573,-12.908,29.229,down
0.335,-0.172,0.978,-144.092,-50.107,81.634,down
0.177,-0.142,0.887,-123.626,-60.885,61.863,down
0.196,-0.255,0.394,-31.878,21.626,5.405,down
0.076,-0.462,1.184,-36.649,76.992,-33.626,down
0.408,-0.329,0.867,-137.031,-11.305,-30.008,down
0.312,-0.359,0.637,-125.076,-20.359,-5.733,down
0.526,-0.517,0.841,-44.244,-15.893,17.779,down
0.474,-0.560,0.823,-77.107,23.824,30.885,down
0.327,-0.581,0.832,-54.328,-10.595,39.008,down
0.425,-0.652,0.645,-82.611,9.336,21.595,down
0.312,-0.677,0.512,-106.191,-3.237,31.115,down
0.221,-0.759,0.756,-41.763,9.191,-25.153,down
0.605,-0.743,0.270,-110.084,-6.908,107.504,down
-0.097,-0.386,-0.417,26.344,3.328,99.382,down
-0.369,1.289,-1.199,250.130,-151.198,-217.351,down
1.487,1.852,1.317,250.130,-186.450,-112.443,down
0.870,1.026,2.000,39.802,26.015,-83.763,down
0.542,0.569,0.317,9.313,250.130,44.992,down
0.232,0.479,0.841,14.145,22.244,-9.282,down
0.289,0.510,0.863,45.427,-90.008,-1.702,down
0.391,0.421,-0.006,3.878,-160.756,-1.580,down
0.461,0.510,0.734,-17.702,-7.550,1.313,down
0.261,0.572,0.890,-25.840,-11.840,-0.588,down
0.298,0.552,0.897,7.847,-8.847,-7.634,down
0.427,0.510,0.689,14.664,-14.450,4.489,down
0.327,0.531,0.857,-13.870,13.321,-3.366,down
0.324,0.520,0.813,-2.267,-7.092,5.053,down
0.342,0.532,0.854,-12.267,8.183,-0.069,down
0.339,0.539,0.979,-32.107,-22.779,12.076,down
0.796,0.577,1.068,-49.420,39.679,42.321,down
0.364,0.515,1.231,-128.626,16.344,13.672,down
0.614,0.358,0.298,-213.374,139.214,-25.038,down
0.304,0.159,1.279,-13.740,-6.489,78.878,down
0.137,0.077,0.958,-131.130,62.015,27.382,down
0.328,-0.104,1.054,-139.107,61.214,-57.802,down
0.203,-0.186,0.744,-50.817,-51.092,39.977,down
0.104,-0.194,1.000,-46.527,-19.137,-16.794,down
0.411,-0.257,0.974,-93.779,9.115,-25.901,down
0.272,-0.276,0.800,-39.580,-11.527,4.641,down
0.258,-0.340,0.934,-47.122,-2.023,0.817,down
0.325,-0.384,0.951,-44.336,-5.664,-13.695,down
0.297,-0.417,0.880,-54.229,-8.084,-6.542,down
0.360,-0.483,0.828,-61.702,-12.053,-6.237,down
0.272,-0.491,0.812,-50.107,-40.183,5.450,down
0.408,-0.514,0.675,-99.649,-22.794,-15.267,down
0.397,-0.624,0.993,-58.710,-28.191,2.878,down
0.528,-0.656,0.356,-115.603,-5.702,9.344,down
0.194,-0.738,0.698,-83.847,-4.641,20.947,down
0.326,-0.811,0.285,-132.595,-36.458,30.282,down
0.479,-0.764,0.273,-149.557,10.252,25.802,down
0.326,-0.766,0.191,-11.786,-4.656,30.702,down
-1.640,2.000,-2.000,250.130,250.130,-99.939,down
2.000,1.777,2.000,250.130,-250.137,-189.656,down
1.238,0.401,0.969,225.527,158.145,-75.053,down
-0.137,0.527,0.830,162.092,151.664,-20.298,down
0.375,0.595,0.925,-73.786,-73.580,31.580,down
0.345,0.449,0.589,-6.794,11.618,27.275,down
0.261,0.509,1.106,-42.168,56.046,-17.443,down
0.508,0.502,0.864,1.313,-2.924,6.046,down
0.305,0.461,0.871,-0.687,-3.611,2.351,down
0.482,0.455,0.721,-4.092,9.473,1.626,down
0.353,0.472,0.886,9.038,1.611,14.496,down
0.416,0.394,0.861,-3.023,-7.534,-9.489,down
1.012,0.505,1.314,-74.954,-1.397,-65.618,down
0.561,0.336,0.410,15.031,-13.702,-2.313,down
0.331,0.571,0.847,48.809,16.412,5.634,down
0.360,0.514,0.963,-73.031,15.313,10.481,down
0.202,0.560,0.917,-25.290,56.366,-18.382,down
0.254,0.540,0.943,37.901,166.580,-112.443,down
0.219,0.499,1.136,-84.870,49.992,16.656,down
0.007,0.703,0.838,-104.366,-11.229,57.855,down
0.116,0.282,1.129,-132.740,45.962,-44.122,down
0.345,0.224,1.196,-200.618,-172.397,50.122,down
0.163,-0.029,1.054,-203.870,-27.427,26.786,down
0.591,-0.207,0.614,-173.840,-20.969,0.015,down
0.448,-0.517,1.152,-105.939,-14.496,49.092,down
0.122,-0.355,0.772,-250.137,60.031,19.160,down
0.220,-0.592,0.424,-14.466,-42.008,39.763,down
0.347,-0.594,0.645,-151.366,-8.847,13.779,down
-0.234,-0.586,0.012,67.214,223.130,-91.344,down
0.198,-0.742,-0.270,-106.802,8.023,7.847,down
0.828,-0.694,0.151,-242.740,6.908,45.992,down
-0.026,-0.710,0.657,-145.466,-39.107,55.916,down
0.211,-0.888,0.086,-53.397,-77.870,108.725,down
0.090,-0.884,-0.229,-3.702,-100.366,127.595,down
-0.877,0.178,-1.132,85.061,57.183,-7.267,down
0.105,2.000,-2.000,250.130,90.908,-233.870,down
2.000,2.000,2.000,250.130,-250.137,202.237,down
2.000,0.383,0.185,132.206,15.603,-113.977,down
0.059,0.632,0.887,71.206,55.786,-15.672,down
0.578,0.533,0.849,26.290,-64.473,-3.924,down
0.150,0.521,0.668,-15.168,46.618,-9.160,down
0.158,0.495,0.950,-14.389,37.672,-8.740,down
0.314,0.498,0.760,0.634,21.595,-0.725,down
0.291,0.495,0.834,9.481,-31.954,10.931,down
