ax,ay,az,gx,gy,gz,label
0.348,-0.221,0.936,3.473,1.924,-2.771,idle
0.344,-0.207,0.949,0.298,2.855,-0.641,idle
0.313,-0.213,0.950,3.260,1.191,-0.237,idle
0.325,-0.216,0.957,3.603,2.794,0.206,idle
0.336,-0.212,0.946,2.191,0.618,0.351,idle
0.311,-0.213,0.937,3.794,-1.634,-0.718,idle
0.323,-0.217,0.941,3.794,-0.977,-1.756,idle
0.331,-0.213,0.953,4.107,0.252,0.985,idle
0.344,-0.215,0.941,4.382,-2.908,0.298,idle
0.348,-0.209,0.938,2.168,3.099,-0.489,idle
0.351,-0.205,0.930,1.702,0.198,0.038,idle
0.327,-0.192,0.961,0.962,2.321,-2.863,idle
0.339,-0.212,0.945,1.038,3.153,1.366,idle
0.358,-0.207,0.926,2.702,2.473,-1.336,idle
0.333,-0.213,0.955,4.084,4.863,-0.443,idle
0.323,-0.206,0.935,1.710,5.221,-0.137,idle
0.347,-0.206,0.937,1.740,3.382,-2.344,idle
0.365,-0.203,0.936,0.511,5.031,-0.817,idle
0.323,-0.201,0.927,4.145,2.099,-0.687,idle
0.342,-0.202,0.940,4.374,3.084,-2.527,idle
0.333,-0.195,0.926,4.427,2.344,-1.534,idle
0.370,-0.196,0.966,3.450,3.611,0.061,idle
0.324,-0.200,0.937,3.550,3.351,1.099,idle
0.343,-0.197,0.966,1.863,-0.176,-0.802,idle
0.332,-0.195,0.954,2.634,1.206,0.313,idle
0.328,-0.194,0.948,1.763,0.542,-0.313,idle
0.351,-0.191,0.938,3.122,1.282,1.145,idle
0.313,-0.159,0.887,10.450,1.206,-0.733,idle
0.311,-0.147,0.949,24.840,33.641,18.366,idle
0.281,-0.166,0.886,21.992,26.122,3.397,idle
0.265,-0.157,1.021,27.344,19.573,-4.870,idle
0.299,-0.126,0.986,25.588,11.008,-1.206,idle
0.251,-0.100,1.029,23.038,10.366,2.977,idle
0.277,-0.103,1.014,12.252,9.160,-3.817,idle
0.269,-0.074,0.991,6.649,5.282,0.847,idle
0.239,-0.067,1.012,9.931,2.656,0.786,idle
0.270,-0.060,0.993,7.015,9.313,-2.603,idle
0.201,-0.042,1.025,9.344,21.534,-7.779,idle
0.283,-0.053,1.023,3.863,25.641,3.443,idle
0.130,-0.012,0.976,-2.794,41.550,4.382,idle
0.151,-0.070,1.014,1.786,33.824,-6.000,idle
0.041,-0.013,1.022,1.221,46.832,-16.565,idle
0.135,-0.087,1.030,-0.198,26.733,-21.176,idle
0.071,-0.039,1.018,7.076,17.290,-6.847,idle
0.045,-0.063,1.022,-0.878,19.473,-9.099,idle
0.041,-0.049,1.035,2.740,7.458,-1.947,idle
0.046,-0.052,1.058,1.260,14.313,-9.374,idle
0.057,-0.062,1.009,0.374,5.725,1.115,idle
0.028,-0.054,1.021,2.977,-1.099,-1.527,idle
0.013,-0.044,1.024,3.214,4.038,-0.244,idle
0.052,-0.062,1.034,3.863,2.664,0.954,idle
0.040,-0.052,1.031,5.672,2.985,-0.504,idle
0.046,-0.050,1.031,5.931,8.809,-2.443,idle
0.055,-0.039,1.023,6.214,2.229,-3.771,idle
0.009,-0.032,1.040,6.435,8.473,-6.008,idle
0.053,-0.033,1.031,3.115,2.405,-1.153,idle
0.052,-0.038,1.037,1.611,-0.534,4.153,idle
0.042,-0.037,1.035,1.481,2.053,0.405,idle
0.013,-0.038,1.028,2.275,-0.931,1.626,idle
0.035,-0.031,1.036,4.473,1.870,0.412,idle
0.035,-0.032,1.027,2.771,1.802,-0.427,idle
0.031,-0.028,1.017,5.023,0.260,1.115,idle
0.030,-0.025,1.020,2.214,3.015,-1.198,idle
0.057,-0.021,1.039,1.756,3.931,2.061,idle
0.029,-0.034,1.020,2.489,1.924,-1.641,idle
0.030,-0.023,1.028,3.702,2.290,-1.374,idle
0.024,-0.031,1.019,1.908,0.740,0.107,idle
0.007,-0.037,1.027,1.565,0.580,2.908,idle
0.030,-0.025,1.017,4.221,1.328,-2.336,idle
0.040,-0.028,1.036,4.031,1.809,-0.962,idle
0.033,-0.019,1.027,4.679,0.267,-1.779,idle
0.031,-0.021,1.034,2.473,-0.137,-0.603,idle
0.049,-0.025,1.049,0.908,-0.092,-3.489,idle
0.041,-0.019,1.020,1.466,0.145,-2.359,idle
0.022,-0.022,1.009,2.000,0.305,-0.901,idle
0.036,-0.016,1.021,2.092,0.656,-1.580,idle
0.063,-0.023,1.019,1.427,-1.817,-1.634,idle
0.077,-0.024,1.022,4.344,3.427,1.702,idle
0.040,-0.024,1.042,0.740,-5.336,-4.298,idle
0.044,-0.016,0.998,6.672,-8.115,-9.191,idle
0.066,-0.012,1.032,4.718,1.649,-8.412,idle
0.066,-0.010,1.051,2.092,-8.931,-14.176,idle
0.104,-0.025,1.029,0.252,1.634,-6.092,idle
0.077,-0.012,1.017,-1.244,-13.351,-11.947,idle
0.132,-0.025,1.005,0.832,-4.046,8.214,idle
0.095,-0.016,1.034,5.290,1.450,2.870,idle
0.097,-0.016,1.045,2.748,0.527,1.656,idle
0.084,-0.013,1.025,1.298,5.137,-1.351,idle
0.108,-0.011,1.029,0.481,0.046,-1.221,idle
0.078,-0.006,1.019,0.481,1.893,1.168,idle
0.117,-0.020,1.021,-0.718,2.153,3.664,idle
0.094,-0.016,1.009,0.885,1.824,1.634,idle
0.072,-0.013,1.012,3.779,-1.374,0.351,idle
0.108,-0.008,1.006,4.275,2.176,-0.496,idle
0.115,-0.009,1.037,5.779,5.458,3.656,idle
0.084,-0.013,1.021,1.481,3.679,1.702,idle
0.097,0.000,1.018,2.962,4.069,-0.847,idle
0.057,0.002,1.012,1.321,4.733,-0.802,idle
0.085,-0.009,1.016,0.412,2.656,3.573,idle
0.082,-0.004,1.046,3.015,2.107,-1.206,idle
0.096,0.001,0.987,1.832,3.618,1.122,idle
0.078,-0.012,1.030,4.855,1.176,-0.527,idle
0.083,-0.010,1.018,4.641,3.412,2.779,idle
0.087,-0.010,1.043,1.855,5.962,3.053,idle
0.071,-0.013,1.041,2.359,0.794,-2.252,idle
0.100,-0.008,1.035,0.275,1.160,-0.603,idle
0.069,-0.013,1.019,2.313,1.992,2.115,idle
0.089,-0.010,1.019,-0.023,2.779,0.939,idle
0.084,-0.003,1.042,2.481,1.924,-1.061,idle
0.085,-0.007,1.022,2.779,1.641,-1.626,idle
0.077,-0.007,1.025,1.733,2.595,-0.718,idle
0.104,-0.004,1.028,2.603,2.435,-0.458,idle
0.110,-0.010,1.046,2.313,3.519,1.893,idle
0.085,0.000,1.015,-0.405,4.435,0.931,idle
0.072,-0.007,1.027,4.565,1.427,0.069,idle
0.091,-0.009,1.026,3.664,2.427,1.473,idle
0.074,-0.009,1.044,2.420,1.130,-0.397,idle
0.091,-0.009,1.030,0.198,0.565,0.260,idle
0.068,-0.007,1.021,1.687,3.183,0.611,idle
0.091,-0.007,1.017,0.290,2.817,-1.229,idle
0.096,-0.002,1.023,4.443,1.328,0.679,idle
0.096,-0.007,1.046,1.496,2.634,2.130,idle
0.086,-0.005,1.037,2.298,2.511,0.176,idle
0.097,-0.005,1.024,2.786,1.969,-0.679,idle
0.091,-0.002,1.019,1.168,1.901,2.641,idle
0.061,-0.011,1.014,1.489,2.664,0.969,idle
0.066,-0.007,0.994,2.435,1.221,-0.481,idle
0.091,-0.003,1.027,2.137,2.412,-2.321,idle
0.087,0.003,1.034,0.313,1.969,2.023,idle
0.101,-0.009,1.033,0.244,2.214,0.618,idle
0.090,-0.003,1.025,0.893,3.069,0.656,idle
0.073,-0.007,1.021,4.168,1.679,1.580,idle
0.078,0.004,1.039,0.656,4.794,-0.336,idle
0.093,-0.006,1.040,1.053,1.809,0.656,idle
0.073,-0.008,1.023,2.389,1.504,0.397,idle
0.105,-0.003,1.040,2.618,4.359,-0.985,idle
0.095,-0.005,1.028,2.534,1.298,1.595,idle
0.070,-0.003,1.030,1.443,1.779,-1.542,idle
0.092,-0.000,1.020,1.351,1.366,0.351,idle
0.077,0.000,1.029,1.878,3.412,0.504,idle
0.080,-0.003,1.022,0.870,1.252,-0.031,idle
0.086,-0.003,1.029,2.992,2.870,-1.672,idle
0.067,-0.001,1.013,0.595,1.092,0.168,idle
0.088,-0.003,1.021,1.618,2.603,-0.863,idle
0.088,0.001,1.022,3.573,2.733,-1.344,idle
0.104,-0.001,1.031,1.450,2.611,0.656,idle
0.083,-0.006,1.024,1.458,0.626,-0.252,idle
0.077,-0.001,1.044,3.565,1.947,-0.382,idle
0.098,-0.008,1.021,1.977,2.511,1.107,idle
0.081,-0.017,1.018,3.511,1.832,-1.130,idle
0.093,-0.007,1.020,2.328,3.405,-0.405,idle
0.113,-0.005,1.038,2.107,3.412,0.573,idle
0.091,-0.008,1.019,1.198,2.221,0.107,idle
0.087,-0.006,1.020,2.351,2.710,-0.527,idle
0.087,-0.010,1.036,1.817,2.794,0.771,idle
0.110,0.002,1.021,1.786,2.382,-1.435,idle
0.082,-0.006,1.031,2.305,2.634,1.061,idle
0.079,-0.007,1.049,0.931,1.595,-0.863,idle
0.107,-0.002,1.033,2.145,2.634,-0.198,idle
0.064,-0.004,1.032,1.863,2.038,0.504,idle
0.063,-0.002,1.013,1.687,1.634,-0.588,idle
0.110,-0.002,1.037,2.527,2.511,-0.092,idle
0.089,-0.000,1.034,1.382,1.786,0.595,idle
