ax,ay,az,gx,gy,gz,label
-0.141,0.370,1.044,-2.252,-0.656,-41.634,right
-0.087,0.326,0.990,-7.443,-15.427,-46.626,right
-2.000,1.474,2.000,-110.626,-250.137,124.084,right
0.483,2.000,-1.703,-250.137,250.130,-250.137,right
1.301,1.502,0.760,-14.702,-36.160,-250.137,right
1.645,0.510,0.312,173.870,-170.565,-41.458,right
0.825,0.414,1.789,-0.198,6.840,-39.962,right
0.454,0.298,0.990,-0.534,3.565,0.008,right
0.526,0.306,0.743,20.595,9.481,8.756,right
0.071,0.345,1.219,11.389,-7.351,28.878,right
0.576,0.309,0.833,3.038,5.153,46.687,right
0.088,0.366,1.042,17.092,20.595,52.397,right
0.351,0.270,0.998,-32.191,18.321,50.611,right
0.162,0.271,0.900,-17.947,40.878,30.076,right
0.245,0.234,0.957,-27.603,36.527,2.137,right
0.358,0.248,0.901,-3.618,17.573,52.489,right
0.182,0.240,0.955,24.511,6.847,47.267,right
0.523,0.365,1.223,-47.389,40.939,58.634,right
0.021,0.274,0.705,45.595,-19.779,140.573,right
0.510,0.252,1.072,25.695,107.389,68.992,right
0.160,0.339,1.029,9.511,19.504,202.557,right
-0.052,0.273,1.030,-15.573,57.740,154.992,right
0.077,0.235,1.283,-34.939,79.267,84.298,right
0.245,0.133,0.714,-101.351,92.305,128.664,right
-0.072,0.177,0.857,36.130,-16.183,224.168,right
-0.356,0.161,1.092,9.763,28.313,135.550,right
