ax,ay,az,gx,gy,gz,label
-0.128,0.321,0.886,13.969,0.092,17.802,up
-0.150,0.332,0.926,38.214,4.374,13.275,up
-0.137,0.387,1.033,21.870,14.130,3.878,up
-0.168,0.348,0.952,8.863,6.565,2.771,up
-0.170,0.384,0.943,17.443,16.985,-16.313,up
-0.095,0.406,1.017,1.947,7.672,-5.527,up
-0.145,0.384,0.873,-2.359,4.496,8.069,up
-0.174,0.425,1.022,15.992,1.122,10.145,up
-0.210,0.421,0.996,-11.420,3.542,-6.015,up
-0.140,0.342,0.905,-22.351,10.679,-19.878,up
-0.169,0.412,0.871,21.901,-36.031,10.313,up
-0.055,0.871,2.000,-56.824,-138.237,107.473,up
-0.190,1.009,0.857,-250.137,65.130,-44.130,up
0.035,-0.690,-0.374,-197.695,-84.260,10.183,up
-0.624,-0.356,0.455,-1.672,35.634,-134.832,up
0.629,-0.224,1.137,12.718,87.740,-136.366,up
-0.025,-0.347,0.998,-34.893,-94.351,25.595,up
-0.032,-0.373,0.649,-42.046,28.328,-52.641,up
0.267,-0.399,0.957,47.214,16.626,-42.153,up
0.183,-0.357,1.046,-5.985,-11.748,3.672,up
0.139,-0.408,0.871,-11.809,22.634,-14.817,up
0.127,-0.390,0.888,16.389,-0.176,3.252,up
0.154,-0.374,1.012,4.550,11.214,-1.389,up
0.121,-0.395,0.844,0.443,10.160,5.473,up
0.066,-0.374,0.954,25.489,0.588,13.061,up
0.118,-0.374,0.940,9.969,27.000,3.305,up
0.127,-0.368,0.988,28.748,10.832,16.504,up
0.059,-0.336,0.900,13.153,15.901,24.748,up
0.062,-0.327,0.853,46.740,18.069,29.420,up
0.074,-0.241,1.039,36.252,27.160,39.725,up
0.067,-0.257,0.782,52.359,46.168,53.237,up
-0.010,-0.141,0.890,102.687,4.282,114.878,up
-0.070,-0.093,0.975,120.344,31.008,96.985,up
-0.235,0.117,1.212,117.733,-13.420,101.214,up
-0.166,0.164,1.141,27.405,62.084,-1.305,up
-0.185,0.176,0.978,31.344,-14.282,46.290,up
-0.296,0.178,0.994,36.908,21.420,-11.489,up
0.023,0.234,1.119,35.931,23.687,-13.443,up
-0.254,0.233,0.865,17.702,-10.847,19.763,up
-0.065,0.261,1.220,11.466,20.183,-30.244,up
-0.111,0.226,0.880,-32.824,-14.229,17.122,up
-0.146,0.272,0.980,18.824,-1.420,14.809,up
-0.241,0.262,1.145,-8.588,23.183,-26.962,up
-0.112,0.148,0.745,-47.321,12.809,-8.374,up
-0.243,0.187,0.808,72.817,6.847,-2.565,up
-0.245,0.265,1.163,37.962,-8.038,-2.229,up
-0.140,0.270,1.077,0.076,13.351,-19.099,up
-0.316,0.270,0.897,23.748,-22.298,-10.244,up
-0.183,0.300,0.939,24.298,23.573,-40.641,up
-0.129,0.299,1.032,12.176,15.305,2.664,up
-0.199,0.302,0.930,45.137,3.198,-0.221,up
-0.218,0.366,1.104,18.168,-5.878,1.008,up
-0.173,0.332,0.823,-11.382,18.733,-16.420,up
-0.190,0.381,1.007,25.015,-29.053,26.061,up
-0.248,0.368,0.996,-9.550,17.519,-20.634,up
-0.124,0.331,0.888,-8.496,2.832,1.870,up
-0.253,0.342,0.923,7.237,-4.756,8.786,up
-0.234,0.425,1.018,40.855,-16.198,5.221,up
-0.238,0.701,1.878,22.076,-11.992,8.099,up
-0.299,0.455,1.054,-127.649,74.031,-61.969,up
-0.275,0.305,0.728,-0.092,-36.359,23.351,up
-0.380,0.369,1.288,-103.191,-11.267,-13.916,up
-0.198,0.098,0.460,-120.214,45.718,-99.504,up
0.237,-0.011,0.728,-10.397,-31.298,-0.870,up
-0.413,0.047,0.707,-0.641,-54.664,27.344,up
-0.046,-0.008,0.876,-5.084,24.557,-48.420,up
-0.096,0.014,0.893,3.046,-46.267,35.855,up
-0.186,0.042,1.028,18.573,-1.511,-0.885,up
-0.116,-0.003,0.990,-7.061,3.344,-6.153,up
-0.095,0.001,0.914,2.847,2.870,2.008,up
-0.157,0.065,1.024,28.122,-11.122,10.031,up
-0.194,0.056,1.000,2.756,11.099,-16.550,up
-0.069,0.061,1.027,0.916,-6.687,2.565,up
-0.141,0.095,0.998,6.786,-2.595,-9.794,up
-0.139,0.068,1.072,-22.740,4.443,-5.748,up
-0.018,0.048,1.083,0.313,20.328,-24.008,up
-0.243,-0.003,1.068,-15.267,-44.069,29.641,up
-0.127,-0.007,0.837,-0.534,53.466,-43.916,up
-0.042,-0.010,0.797,53.130,-17.229,24.786,up
-0.153,0.064,1.138,30.878,-5.809,18.702,up
-0.086,0.085,0.924,30.763,3.359,10.893,up
-0.177,0.119,1.014,12.099,20.344,1.221,up
-0.108,0.164,0.985,39.069,12.382,15.794,up
-0.274,0.244,1.107,38.763,10.802,22.565,up
-0.290,0.221,1.029,11.863,26.687,-11.679,up
-0.240,0.211,0.844,26.786,28.237,-14.000,up
-0.170,0.246,0.901,60.489,32.107,-15.282,up
-0.250,0.314,1.026,74.511,-3.611,3.573,up
-0.218,0.336,1.020,36.420,-2.015,-1.809,up
-0.276,0.386,0.974,33.206,4.313,-16.779,up
-0.203,0.417,0.984,26.061,18.977,-21.275,up
-0.274,0.393,0.848,34.504,-35.550,14.389,up
-0.246,0.431,1.024,12.847,3.557,-5.550,up
-0.273,0.446,0.851,2.924,6.153,-1.443,up
-0.282,0.442,0.930,19.221,2.435,4.321,up
-0.271,0.448,0.985,9.855,2.695,-7.252,up
-0.245,0.416,0.937,-18.702,14.168,-13.282,up
-0.229,0.403,0.791,11.580,13.099,-3.878,up
-0.319,0.471,0.966,14.908,-11.672,11.550,up
-0.243,0.455,0.949,-11.595,15.977,-14.611,up
-0.256,0.429,0.824,8.885,-1.550,3.870,up
-0.252,0.449,0.954,6.328,2.069,5.481,up
-0.313,0.438,0.860,3.382,0.435,4.962,up
-0.253,0.437,0.907,5.168,4.099,-1.656,up
-0.282,0.430,0.846,3.649,-9.000,11.931,up
-0.261,0.447,0.866,21.427,1.771,1.664,up
-0.239,0.515,0.965,19.122,-12.832,16.740,up
-0.260,0.678,1.115,35.229,0.122,0.557,up
-0.284,1.042,1.806,21.489,22.427,35.870,up
-0.618,0.906,1.483,-181.328,-10.847,-6.756,up
-0.507,0.354,0.561,-170.786,15.954,-101.260,up
0.169,0.028,0.457,-85.977,20.115,-96.588,up
-0.152,-0.030,0.400,-72.015,-109.954,61.580,up
-0.151,-0.024,0.600,19.962,14.290,-28.504,up
0.012,-0.044,0.645,4.115,-8.206,2.023,up
-0.025,0.126,1.013,55.779,-61.992,62.374,up
-0.391,0.208,1.095,24.756,-26.855,34.153,up
-0.169,0.156,1.052,-6.374,17.328,-25.985,up
0.025,0.106,1.028,9.344,15.817,-9.481,up
-0.182,0.170,1.060,10.351,-21.305,25.290,up
-0.170,0.162,0.968,-0.183,16.679,-13.496,up
-0.153,0.157,1.060,6.840,-11.351,0.916,up
-0.079,0.140,1.017,-7.977,12.634,-12.618,up
-0.090,0.143,0.976,11.290,-10.802,15.389,up
-0.168,0.161,1.008,0.763,7.420,0.214,up
-0.114,0.162,1.082,-9.794,-8.069,2.382,up
-0.124,0.096,0.865,-25.130,6.718,-8.901,up
-0.034,0.126,0.980,14.733,-4.336,9.412,up
-0.189,0.124,0.893,12.061,5.481,-2.244,up
-0.006,0.165,1.125,20.725,0.504,1.122,up
-0.068,0.160,0.949,-22.641,37.878,-14.878,up
-0.193,0.197,1.219,-14.168,-12.458,33.863,up
-0.283,0.051,0.656,-51.718,67.947,-43.573,up
0.041,0.063,0.695,24.985,9.275,16.015,up
-0.284,0.063,0.680,74.382,30.305,18.092,up
0.042,0.302,1.105,141.420,-21.679,79.443,up
-0.512,0.391,1.344,-25.977,17.527,44.893,up
-0.197,0.254,0.780,32.405,88.298,-45.519,up
-0.316,0.340,1.066,20.206,-30.206,47.313,up
-0.421,0.429,1.020,43.412,5.901,12.702,up
-0.297,0.436,1.194,-2.878,12.076,-25.786,up
-0.267,0.324,0.829,-28.099,11.435,-17.427,up
-0.246,0.346,0.993,26.855,-19.580,9.183,up
-0.317,0.346,0.949,-14.908,-1.603,-11.000,up
-0.157,0.329,0.911,14.977,-10.863,-0.046,up
-0.268,0.377,1.030,5.176,-19.481,12.023,up
-0.258,0.332,0.868,-18.260,13.359,-17.588,up
-0.170,0.340,0.909,32.649,-9.244,1.084,up
-0.234,0.391,1.113,-3.359,0.885,-1.725,up
-0.239,0.329,0.885,-23.588,11.405,-15.641,up
-0.178,0.328,0.955,5.863,-5.168,4.924,up
-0.291,0.329,0.942,-9.817,3.824,-5.527,up
-0.162,0.305,0.911,2.489,2.756,-6.519,up
-0.236,0.318,0.980,5.687,-0.366,3.885,up
-0.267,0.305,0.916,-13.962,8.076,-7.183,up
-0.200,0.308,0.933,12.015,-6.290,5.595,up
-0.243,0.320,0.965,8.794,7.985,-3.130,up
-0.216,0.319,0.940,4.031,-2.885,6.130,up
