ax,ay,az,gx,gy,gz,label
-0.176,0.503,0.889,27.092,4.176,-23.221,up
-0.299,0.554,1.014,-32.710,-37.015,22.885,up
-0.250,0.448,0.768,-32.221,29.618,-37.069,up
-0.228,0.414,0.758,17.198,-10.420,7.901,up
-0.296,0.489,0.895,26.267,1.634,3.924,up
-0.280,0.536,0.907,17.137,-10.389,18.122,up
-0.361,0.694,0.756,7.076,-10.252,-8.756,up
-0.160,0.436,0.847,-16.145,4.649,-2.382,up
-0.299,0.445,0.776,28.756,-11.069,14.809,up
-0.225,0.746,1.359,-8.366,-137.916,29.870,up
-0.456,1.547,2.000,-250.137,-250.137,188.229,up
0.269,0.524,-0.108,-250.137,73.557,-199.931,up
0.459,-0.440,-0.550,-250.137,-7.565,-97.908,up
0.587,-0.643,0.281,93.557,-56.053,32.947,up
-0.078,-0.566,1.024,36.122,-78.214,91.794,up
0.319,-0.628,0.774,-1.389,66.069,-40.817,up
0.165,-0.620,0.690,47.023,-19.435,49.084,up
-0.021,-0.536,0.968,20.374,-8.557,16.038,up
0.156,-0.563,0.812,-4.466,24.672,-24.969,up
0.165,-0.578,0.711,27.786,-5.458,7.710,up
0.111,-0.505,0.874,56.832,-0.885,5.863,up
0.108,-0.468,1.044,12.237,-7.359,-4.878,up
0.133,-0.548,0.668,-0.313,24.321,-33.710,up
0.227,-0.464,0.784,86.725,-3.947,17.443,up
-0.047,-0.341,0.835,117.588,26.550,0.450,up
0.041,-0.222,0.948,124.840,74.435,-55.092,up
0.191,-0.135,1.002,94.977,66.725,-17.023,up
-0.031,-0.059,0.805,167.321,62.427,19.779,up
-0.073,0.157,1.240,144.550,12.573,57.992,up
-0.317,0.202,0.979,99.397,38.985,-38.359,up
-0.023,0.352,0.988,84.931,82.992,-58.580,up
-0.082,0.060,1.137,78.511,142.695,-33.092,up
-0.345,0.580,1.262,115.107,-72.443,105.351,up
-0.260,0.506,0.856,16.588,67.000,-38.466,up
-0.104,0.532,0.689,62.641,1.496,41.527,up
-0.355,0.690,1.104,52.450,-22.481,52.122,up
-0.327,0.646,0.711,23.840,13.214,-10.931,up
-0.141,0.638,0.966,3.443,-11.023,-1.954,up
-0.155,0.616,0.717,5.015,-3.412,3.595,up
-0.269,0.606,0.761,4.015,-0.206,-4.351,up
-0.074,0.643,0.840,22.031,-3.870,6.466,up
-0.204,0.667,0.843,2.160,9.183,-2.374,up
-0.171,0.641,0.862,-14.740,-6.420,4.176,up
-0.200,0.609,0.724,-3.252,7.573,-12.214,up
-0.186,0.611,0.761,11.321,-1.565,0.901,up
-0.238,0.618,0.787,5.275,4.473,-9.458,up
-0.160,0.596,0.716,16.176,16.450,-18.313,up
-0.092,0.921,1.263,32.206,-109.046,27.710,up
-0.197,2.000,2.000,-250.137,-250.137,250.130,up
-0.361,1.816,-0.716,-250.137,250.130,-250.137,up
0.205,0.135,-1.931,-250.137,250.130,-250.137,up
1.436,-0.435,0.500,218.267,-197.412,187.992,up
-0.498,-0.430,0.521,-17.565,96.206,-12.160,up
0.670,-0.680,0.799,94.718,-14.061,-13.969,up
0.394,-0.563,0.846,105.870,6.160,27.237,up
0.289,-0.473,0.962,15.534,6.031,9.504,up
0.311,-0.530,0.711,12.603,15.817,13.733,up
0.259,-0.468,0.833,53.374,5.550,19.489,up
0.274,-0.469,0.810,44.969,0.519,15.511,up
0.174,-0.443,0.800,22.786,6.733,18.206,up
0.263,-0.413,0.880,36.023,23.725,9.122,up
0.331,-0.403,0.802,70.664,29.832,32.061,up
0.143,-0.296,1.012,72.985,6.237,39.397,up
0.169,-0.257,1.039,32.565,14.534,25.214,up
0.162,-0.263,0.925,48.702,21.855,12.718,up
0.149,-0.213,0.954,57.443,17.412,33.962,up
0.001,-0.144,1.052,47.313,21.298,12.427,up
0.179,-0.134,0.971,62.718,7.924,19.061,up
0.004,-0.077,1.020,20.664,34.420,3.153,up
0.133,-0.067,0.830,77.183,19.168,27.924,up
0.025,0.048,1.049,99.176,29.939,12.992,up
0.003,0.104,1.005,62.336,32.282,19.053,up
0.005,0.149,0.930,75.725,33.885,16.786,up
-0.041,0.285,1.238,67.618,-7.053,46.893,up
0.116,0.244,0.903,77.206,36.824,2.603,up
-0.211,0.330,0.940,52.962,34.000,-2.893,up
-0.074,0.462,0.912,118.924,-12.855,28.298,up
-0.109,0.519,1.142,26.969,17.115,-11.183,up
-0.021,0.494,0.793,51.901,12.595,-2.840,up
-0.100,0.561,0.980,34.847,5.504,11.344,up
-0.065,0.567,0.906,14.412,11.626,-4.710,up
-0.085,0.574,0.896,15.229,-3.855,0.374,up
-0.094,0.569,0.866,-6.542,5.916,-9.672,up
-0.046,0.563,0.860,9.153,2.366,-3.305,up
-0.140,0.570,0.843,-11.786,5.397,-5.908,up
-0.038,0.505,0.858,28.824,-45.321,1.076,up
-0.204,0.609,0.766,3.092,21.153,-11.878,up
-0.050,0.603,0.911,10.031,23.145,-11.695,up
-0.177,0.589,0.858,5.885,21.557,-19.473,up
-0.048,0.637,1.073,-15.656,-25.511,-2.122,up
-0.221,1.092,2.000,-236.382,-250.137,111.893,up
0.172,1.319,0.986,-250.137,-67.893,120.115,up
0.120,-0.087,0.147,-250.137,77.099,-125.550,up
-0.172,-0.550,-0.318,-109.481,-86.466,43.519,up
0.466,-0.757,0.518,70.389,-15.595,4.802,up
0.313,-0.750,0.913,40.092,33.229,-24.336,up
0.284,-0.675,0.612,26.695,-19.374,48.534,up
0.009,-0.544,0.874,30.962,0.817,16.679,up
0.104,-0.569,0.677,31.099,15.153,-3.916,up
0.233,-0.540,0.772,61.298,12.000,-7.786,up
0.189,-0.503,0.902,30.618,-1.382,0.771,up
0.195,-0.462,0.903,50.000,-14.008,3.740,up
0.122,-0.389,0.977,16.992,7.969,-5.863,up
0.227,-0.443,0.789,8.672,23.336,-17.924,up
0.188,-0.392,0.911,43.466,0.145,9.107,up
0.214,-0.400,0.795,68.023,38.008,4.893,up
0.104,-0.289,0.994,107.771,29.107,22.374,up
0.078,-0.219,1.058,50.626,24.473,8.061,up
0.125,-0.198,0.922,47.664,22.328,5.893,up
0.076,-0.154,0.875,71.282,23.481,2.267,up
0.028,-0.080,0.906,88.527,26.702,12.496,up
0.077,0.090,0.758,160.695,44.252,2.527,up
0.178,0.228,1.198,151.748,29.084,28.435,up
-0.179,0.356,0.830,129.038,27.664,23.466,up
-0.032,0.485,1.009,124.519,33.748,-3.565,up
-0.134,0.639,1.062,97.992,-13.313,32.718,up
-0.063,0.603,1.055,24.344,27.542,-32.664,up
0.072,0.572,0.800,51.466,7.840,-5.237,up
-0.087,0.615,0.974,10.374,6.023,-4.649,up
-0.032,0.618,0.789,23.450,3.122,-3.031,up
-0.087,0.633,0.877,6.931,0.252,-3.664,up
-0.027,0.628,0.819,17.985,-0.420,-9.817,up
-0.089,0.637,0.819,-0.397,-3.603,-2.076,up
-0.023,0.620,0.777,12.382,6.954,-11.145,up
-0.066,0.656,0.851,22.611,-10.511,3.626,up
-0.005,0.604,0.551,19.298,13.244,-4.786,up
-0.098,0.735,0.948,42.099,-12.565,25.802,up
-0.118,0.846,0.895,-2.351,-4.053,-22.107,up
0.185,1.502,2.000,-250.137,-250.137,250.130,up
0.119,1.144,1.104,-250.137,180.847,-224.824,up
-0.568,0.718,-0.146,-250.137,-110.168,64.840,up
1.285,-0.600,-0.151,-162.038,122.534,-250.053,up
0.316,-0.573,0.256,109.702,-125.076,145.122,up
0.060,-0.448,1.271,-9.710,-14.473,40.244,up
0.302,-0.569,0.652,-39.137,20.557,-13.305,up
0.194,-0.547,0.713,5.847,0.527,10.000,up
0.246,-0.524,0.919,-1.908,-4.977,11.206,up
0.242,-0.515,0.763,-16.618,16.122,-9.084,up
0.410,-0.573,0.864,20.275,-10.802,4.634,up
0.172,-0.543,0.809,-1.794,6.901,-7.496,up
0.272,-0.546,0.783,-3.885,0.649,-0.405,up
0.290,-0.558,0.727,16.893,11.878,-9.443,up
0.264,-0.562,0.717,29.672,15.023,0.313,up
0.259,-0.515,0.558,93.489,15.260,10.344,up
0.279,-0.342,1.057,142.366,-31.191,40.168,up
0.166,-0.328,1.006,41.756,31.183,-11.992,up
0.281,-0.315,0.883,65.763,13.351,9.672,up
0.201,-0.219,0.871,98.115,26.901,6.328,up
0.101,-0.096,1.044,94.649,10.511,23.565,up
0.090,-0.093,0.967,50.557,47.206,-12.099,up
0.232,-0.002,1.087,95.038,-5.115,24.237,up
-0.023,-0.021,0.867,27.435,50.107,-24.496,up
0.227,0.104,0.815,167.198,18.183,10.687,up
-0.098,0.320,1.116,130.832,15.550,-8.427,up
0.075,0.400,0.892,116.473,45.519,-51.870,up
0.302,0.566,1.263,132.947,28.634,-30.649,up
-0.187,0.500,0.796,-2.763,32.008,20.168,up
