ax,ay,az,gx,gy,gz,label
-0.202,0.257,0.971,9.511,-0.802,3.237,right
-0.196,0.268,0.997,2.389,1.107,2.763,right
-0.202,0.254,0.942,3.550,-0.443,1.511,right
-0.179,0.268,0.971,9.962,1.305,-0.229,right
-0.178,0.273,1.001,0.534,3.061,2.672,right
-0.118,0.253,0.942,5.260,16.840,0.916,right
-0.228,0.262,0.911,11.947,-0.733,19.550,right
-0.128,0.250,0.923,20.305,-6.504,38.260,right
-0.043,0.373,1.161,33.939,42.435,13.405,right
-0.351,0.319,0.927,-31.855,-12.183,47.611,right
-0.154,0.315,0.925,20.718,27.672,-15.099,right
-0.269,0.285,0.869,-12.687,-19.855,12.412,right
-0.076,0.339,0.954,34.802,-0.550,-7.725,right
-1.583,1.098,1.084,1.183,-250.137,250.130,right
-2.000,2.000,-0.238,-250.137,152.084,-250.137,right
2.000,2.000,1.123,250.130,171.931,-250.137,right
1.849,0.843,0.551,26.603,-250.137,250.130,right
-0.538,1.410,2.000,222.962,-104.458,84.145,right
0.097,0.728,0.090,-192.374,109.069,-159.725,right
0.495,0.763,1.010,105.359,-66.748,100.634,right
-0.504,0.716,0.833,-80.252,-4.443,13.916,right
0.367,0.653,0.697,-8.924,59.618,-55.626,right
0.028,0.748,0.862,-12.000,-16.244,60.603,right
-0.027,0.608,0.740,-41.542,46.107,2.290,right
-0.012,0.588,0.758,-14.557,-4.885,38.237,right
-0.056,0.603,0.827,-9.542,21.542,2.466,right
0.054,0.601,0.841,-3.260,16.015,1.817,right
0.134,0.594,0.853,-5.855,21.038,30.511,right
0.117,0.673,0.855,24.008,57.939,42.939,right
0.056,0.686,0.934,-15.702,33.427,77.481,right
0.081,0.677,0.968,-57.466,67.695,41.481,right
0.021,0.532,0.757,-52.618,46.840,66.023,right
0.159,0.500,0.966,-46.237,60.695,93.153,right
-0.040,0.494,0.791,-32.893,16.313,134.099,right
-0.079,0.491,0.993,-29.382,45.008,84.992,right
-0.034,0.400,0.934,-66.389,49.328,55.977,right
0.029,0.333,0.815,-24.389,43.565,55.771,right
0.052,0.349,0.947,-25.527,40.931,84.122,right
0.018,0.343,0.911,-6.504,44.038,115.244,right
-0.025,0.357,0.982,1.756,39.130,125.962,right
-0.069,0.341,0.958,4.847,55.863,102.817,right
0.001,0.305,0.935,-26.550,77.229,88.626,right
-0.043,0.404,1.020,31.878,80.092,95.939,right
-0.143,0.342,0.883,-57.786,39.656,144.481,right
-0.328,0.326,0.863,10.122,17.481,107.901,right
-0.293,0.332,1.054,-8.076,51.840,15.763,right
-0.208,0.279,0.916,3.519,47.244,-5.092,right
-0.146,0.326,1.037,-8.122,-4.000,36.672,right
-0.292,0.278,0.917,0.725,1.305,21.221,right
-0.194,0.299,1.016,-19.061,21.473,-11.168,right
-0.168,0.388,0.853,-9.168,-0.695,9.244,right
-0.194,0.310,0.989,10.206,7.015,1.206,right
-0.194,0.272,0.987,-6.489,12.191,-3.794,right
-0.200,0.259,0.941,-2.817,5.305,-1.084,right
-0.159,0.281,1.042,1.458,10.855,-6.328,right
-0.230,0.263,0.894,-19.908,-24.947,24.802,right
-0.349,0.291,0.834,28.389,-52.397,26.198,right
-0.354,0.301,1.121,-6.656,-7.321,-60.740,right
-2.000,1.083,-0.040,-59.214,-250.137,177.687,right
-0.895,2.000,-0.187,-250.137,129.855,-250.137,right
2.000,2.000,1.078,204.450,36.550,-250.137,right
1.582,0.906,0.454,13.183,-250.137,250.130,right
-0.397,1.005,2.000,93.718,28.321,-23.084,right
0.458,0.538,0.540,-158.809,12.290,40.733,right
-0.123,0.490,0.755,96.756,43.603,-25.298,right
0.310,0.572,0.934,-47.756,12.618,40.221,right
0.171,0.535,0.821,12.260,15.779,61.435,right
0.237,0.507,0.904,14.115,50.588,54.687,right
0.375,0.585,0.955,5.313,62.168,120.733,right
0.052,0.600,0.848,6.420,46.687,140.534,right
0.141,0.553,0.992,-38.122,75.656,83.473,right
0.049,0.437,0.692,-28.130,35.557,94.702,right
0.008,0.442,0.936,19.099,40.374,53.924,right
0.126,0.432,0.924,-27.344,35.634,44.282,right
0.126,0.383,0.872,17.947,43.947,37.962,right
0.094,0.452,0.993,-3.870,16.718,73.420,right
0.087,0.421,0.996,2.573,50.191,38.664,right
0.102,0.395,0.943,-34.183,29.931,60.527,right
0.029,0.343,0.877,9.664,25.229,50.718,right
0.082,0.378,1.056,-11.252,26.733,32.809,right
-0.011,0.326,0.820,-0.450,19.290,29.985,right
0.079,0.377,1.069,17.779,26.985,8.176,right
0.020,0.344,0.914,-27.702,13.840,22.000,right
0.018,0.328,0.955,30.527,35.947,-3.565,right
0.013,0.368,1.082,-24.511,30.031,1.382,right
-0.037,0.304,0.858,4.924,24.420,-9.122,right
0.063,0.320,1.120,-13.908,-3.656,36.893,right
-0.075,0.293,0.874,-9.809,15.603,23.817,right
0.042,0.309,1.014,-1.763,28.634,14.366,right
-0.063,0.312,0.871,2.053,-11.267,49.282,right
-0.042,0.326,1.066,10.420,28.275,8.473,right
0.064,0.300,0.879,-4.847,25.679,28.763,right
0.080,0.350,1.059,26.573,23.992,77.527,right
-0.176,0.403,0.930,-25.771,-3.695,97.489,right
-0.140,0.339,1.036,21.565,17.931,17.740,right
-0.004,0.321,0.993,-40.351,19.924,2.550,right
0.091,0.288,0.918,2.710,8.076,33.290,right
-0.280,0.291,0.870,6.641,-61.901,48.901,right
-0.601,0.704,0.428,6.992,-250.137,70.847,right
-1.910,1.590,0.896,-164.336,-159.115,-250.137,right
2.000,1.965,1.113,-88.183,54.641,-250.137,right
1.553,0.532,0.070,38.412,-183.092,-25.176,right
0.604,0.791,1.388,79.084,-98.962,69.321,right
0.251,0.642,0.894,-13.229,21.069,-1.183,right
0.267,0.573,0.796,-29.069,8.130,31.511,right
0.133,0.533,0.729,-0.214,-0.718,3.962,right
0.538,0.545,0.927,2.748,26.405,2.870,right
0.226,0.526,0.858,-3.832,10.931,38.481,right
0.263,0.500,0.835,-16.473,20.710,20.794,right
0.338,0.494,0.846,4.679,28.710,17.672,right
0.315,0.490,0.811,-5.832,14.885,43.008,right
0.347,0.484,0.825,18.000,33.328,44.748,right
0.351,0.510,0.870,23.771,43.817,63.771,right
0.178,0.515,0.789,27.618,32.763,71.855,right
0.125,0.538,0.928,30.687,22.656,24.336,right
0.267,0.533,0.914,-12.504,53.649,-32.588,right
0.329,0.475,0.775,-17.779,23.313,11.969,right
0.289,0.496,0.915,14.771,39.450,23.870,right
0.177,0.495,0.919,-20.458,34.573,36.130,right
0.198,0.460,0.920,-18.198,44.748,17.031,right
0.184,0.441,0.926,-25.168,30.282,40.328,right
0.136,0.403,0.954,-26.649,41.557,33.687,right
0.146,0.357,0.869,-36.878,42.847,40.916,right
0.067,0.344,0.905,1.168,26.496,51.145,right
0.136,0.342,0.962,-9.176,52.313,43.046,right
0.008,0.323,0.898,-8.618,15.153,90.641,right
-0.080,0.337,0.939,27.870,24.870,40.779,right
0.065,0.358,1.006,2.924,38.977,15.038,right
0.020,0.342,0.956,-0.412,13.756,30.634,right
-0.015,0.337,0.973,10.298,12.985,14.183,right
0.040,0.342,1.002,-6.221,22.771,3.588,right
0.016,0.343,0.939,-4.885,-3.962,30.145,right
0.019,0.329,0.988,-11.397,20.252,12.000,right
0.010,0.303,0.926,8.092,12.511,18.595,right
0.142,0.309,1.012,-9.977,46.298,24.756,right
0.176,0.341,1.052,-4.687,45.947,78.649,right
-0.152,0.322,0.769,18.153,6.740,112.443,right
0.013,0.451,1.230,35.389,13.275,89.229,right
-0.104,0.345,0.942,-69.611,22.878,63.809,right
-0.004,0.290,0.881,25.282,27.855,36.382,right
-0.096,0.337,0.976,10.931,6.947,44.115,right
-0.109,0.346,1.033,13.191,13.740,7.969,right
-0.046,0.346,1.010,-26.023,-1.191,13.687,right
-0.069,0.292,0.905,-12.672,-0.427,4.809,right
-0.083,0.336,0.969,-6.076,-114.649,51.550,right
-2.000,1.588,1.813,-210.939,-250.137,249.122,right
1.231,2.000,-0.556,-115.214,250.130,-250.137,right
2.000,0.683,1.654,-235.374,-250.137,-94.802,right
0.245,0.738,1.250,250.130,-182.000,110.550,right
0.106,0.519,0.736,-99.679,52.733,-120.771,right
0.877,0.463,0.984,45.466,-30.069,46.672,right
-0.067,0.490,0.906,17.595,-0.321,-1.542,right
0.642,0.440,0.822,-24.008,10.786,8.656,right
0.185,0.454,0.902,37.115,0.305,20.290,right
0.316,0.441,0.838,-25.397,1.252,11.137,right
0.328,0.438,0.889,12.244,23.153,-16.977,right
0.404,0.436,0.799,-9.305,4.985,16.580,right
0.371,0.454,0.903,20.519,22.221,6.817,right
0.344,0.447,0.862,3.679,19.557,22.550,right
0.326,0.477,0.892,9.130,-3.466,45.794,right
0.276,0.461,0.956,2.275,17.588,9.397,right
