ax,ay,az,gx,gy,gz,label
-0.122,0.506,0.936,1.214,18.878,-16.756,down
0.115,0.488,0.791,55.321,-20.679,-6.931,down
0.308,0.495,0.898,-37.840,50.000,-23.260,down
0.014,0.553,0.904,50.504,-36.351,7.313,down
-0.038,0.535,0.727,17.962,3.695,7.397,down
0.262,0.529,0.943,-18.542,19.710,-9.000,down
0.159,0.521,0.883,15.702,-12.374,-2.000,down
0.231,0.528,0.877,-8.237,10.336,-3.443,down
0.099,0.539,0.836,2.931,9.588,-4.931,down
0.175,0.528,0.899,-3.519,22.725,-6.221,down
0.093,0.536,0.862,4.328,-5.069,0.977,down
0.130,0.542,0.845,10.557,1.313,6.939,down
-0.009,0.560,0.926,-0.489,10.901,-11.183,down
0.212,0.563,0.906,11.466,-1.588,4.046,down
0.043,0.603,0.976,-13.870,29.359,-14.221,down
-0.016,0.595,1.041,-32.153,26.496,-45.382,down
-0.025,0.584,0.979,-89.542,24.450,-48.229,down
0.174,0.388,1.199,-158.656,66.969,-87.153,down
-0.136,0.323,0.979,-135.366,-69.160,-47.832,down
-0.001,0.262,1.014,-214.901,19.718,-105.519,down
0.030,-0.036,0.791,-114.252,-33.008,-74.206,down
0.123,-0.152,1.048,-101.305,22.305,-48.687,down
0.002,-0.065,0.749,-90.328,-65.595,37.321,down
