ax,ay,az,gx,gy,gz,label
1.191,1.510,-0.791,-250.137,-156.000,250.130,left
-2.000,2.000,1.922,250.130,-36.878,250.130,left
-1.408,1.487,1.324,-250.137,250.130,-236.229,left
0.719,0.033,0.326,-22.275,141.107,-195.672,left
-0.283,0.421,0.795,132.015,-203.763,222.840,left
-0.619,0.588,1.452,40.489,21.878,-58.214,left
0.067,0.402,0.877,-79.725,22.107,-64.115,left
-0.075,0.364,0.948,8.160,-36.389,3.573,left
-0.224,0.403,0.946,-8.595,2.191,-47.802,left
0.053,0.349,1.015,-58.435,-33.977,16.939,left
-0.214,0.328,0.803,-1.557,10.756,-20.389,left
-0.018,0.313,1.089,-18.748,-23.695,3.954,left
-0.153,0.300,0.664,18.802,10.725,-14.115,left
-0.067,0.369,1.190,26.397,-36.084,11.794,left
-0.158,0.375,0.917,-6.611,-1.328,-23.359,left
-0.332,0.496,1.100,5.687,-100.015,9.626,left
-0.602,0.492,0.771,-29.725,-78.794,-149.992,left
0.109,0.510,0.907,3.527,-32.618,-248.023,left
0.439,0.365,0.996,-8.847,-88.947,-148.870,left
0.256,0.298,0.943,-17.023,-94.672,-88.626,left
0.303,0.294,0.935,-3.847,-56.290,-73.168,left
0.229,0.313,0.985,-6.733,-24.817,-68.702,left
0.339,0.297,0.931,-1.649,-7.160,-47.076,left
0.190,0.301,0.924,7.702,-26.534,-2.481,left
0.177,0.312,1.015,4.458,4.557,-28.908,left
0.224,0.316,0.933,7.359,-7.649,-4.542,left
0.173,0.321,0.914,14.664,2.069,0.611,left
0.203,0.371,0.957,36.771,12.565,-7.359,left
0.217,0.383,1.053,1.084,-0.802,10.328,left
0.183,0.365,0.877,1.679,-4.130,3.962,left
0.247,0.383,1.033,11.496,6.374,2.519,left
0.079,0.349,0.874,-20.733,-15.160,20.427,left
0.216,0.360,0.911,26.885,21.389,-11.580,left
0.099,0.383,0.998,-13.366,-9.542,5.359,left
0.599,0.493,0.989,13.794,146.450,-124.252,left
2.000,1.015,1.601,-250.137,250.130,-102.656,left
0.982,1.927,-0.477,-250.137,-45.748,250.130,left
-2.000,2.000,1.025,250.130,-250.137,250.130,left
-1.369,1.366,2.000,-250.137,250.130,-250.137,left
0.815,0.130,0.045,-85.679,184.084,-250.137,left
-0.164,0.403,0.800,214.252,-190.664,183.756,left
-0.575,0.724,1.608,1.527,-3.000,-25.130,left
0.045,0.387,0.765,-76.664,32.000,-70.603,left
-0.057,0.348,0.938,9.458,-40.756,6.443,left
-0.101,0.405,1.001,-9.656,11.076,-28.145,left
-0.198,0.398,0.917,-39.443,-12.458,-14.489,left
-0.041,0.323,0.966,-19.588,11.260,-40.229,left
-0.133,0.321,0.976,-26.939,-19.802,-11.267,left
-0.207,0.270,0.793,-9.519,-12.901,-23.771,left
0.028,0.298,1.064,9.046,-23.267,-3.183,left
-0.063,0.316,1.059,3.336,6.542,-13.137,left
-0.063,0.291,0.976,-2.336,6.771,-7.137,left
-0.146,0.284,0.856,6.931,-4.015,5.679,left
-0.218,0.367,1.018,39.160,-15.046,0.756,left
-0.242,0.361,0.968,13.641,8.565,-41.489,left
-0.203,0.416,0.960,32.763,-21.740,-70.557,left
-0.054,0.352,0.932,-15.542,-17.992,-71.802,left
-0.006,0.352,1.010,11.366,-39.771,-39.298,left
-0.143,0.364,1.046,-28.351,-64.557,-23.473,left
-0.094,0.318,0.933,-31.092,-50.580,-53.718,left
0.072,0.272,0.980,-25.557,-18.267,-74.221,left
0.075,0.221,0.915,-29.275,-51.160,-26.695,left
0.058,0.232,0.919,18.221,-20.824,-45.130,left
0.098,0.282,1.100,-8.931,-32.840,-28.000,left
0.036,0.241,0.882,-10.038,-25.267,-37.977,left
-0.021,0.257,0.896,9.733,-39.061,-49.038,left
0.102,0.298,1.010,29.969,-17.382,-85.939,left
0.142,0.303,0.954,14.634,-45.634,-73.122,left
0.167,0.320,0.915,16.351,-28.153,-73.305,left
0.160,0.374,0.996,30.282,-57.565,-54.954,left
