ax,ay,az,gx,gy,gz,label
-0.302,-0.071,0.514,-35.870,-9.840,-115.679,left
-0.135,-0.113,0.719,11.145,33.985,-169.580,left
0.492,0.056,1.310,25.298,-62.771,-42.206,left
-0.104,0.148,0.759,136.588,-54.779,-109.023,left
0.524,0.261,1.153,62.305,-73.321,-65.115,left
0.188,0.120,0.780,-45.237,51.580,-94.550,left
0.552,0.148,0.873,58.374,-40.489,-60.397,left
0.146,0.232,0.886,71.565,-76.947,-19.420,left
0.306,0.331,1.040,2.977,-5.725,-67.305,left
0.678,0.317,0.929,62.771,17.214,-86.725,left
0.232,0.256,1.038,-35.031,-23.748,56.252,left
0.414,0.346,0.846,9.008,19.519,2.473,left
0.462,0.402,1.095,7.473,65.458,15.191,left
1.863,0.745,1.505,-167.985,250.130,69.649,left
0.857,0.936,-0.248,-188.351,202.985,250.130,left
-0.985,0.749,0.799,94.115,130.893,250.130,left
-1.454,0.471,1.401,87.824,42.947,62.084,left
-1.061,0.228,0.681,-79.351,5.260,-28.519,left
0.202,0.146,1.024,39.534,11.740,-70.687,left
-0.135,0.114,1.007,-12.710,-3.137,-22.015,left
-0.188,0.181,1.055,1.153,-40.817,-11.863,left
-0.139,0.158,1.000,-13.962,-70.786,-17.084,left
-0.110,0.467,1.033,34.435,23.527,-66.290,left
0.040,0.222,1.220,-37.809,-73.481,-63.588,left
-0.023,0.124,0.813,-112.649,-40.015,-107.916,left
0.116,0.122,0.985,-0.519,-88.458,-111.695,left
0.124,0.054,0.915,-61.450,-49.397,-169.031,left
0.307,0.207,0.574,-3.122,45.412,-250.137,left
0.762,0.290,0.979,100.779,-25.359,-183.855,left
0.478,0.256,0.983,-16.740,-66.565,5.870,left
0.315,0.271,0.758,64.580,8.298,-63.534,left
0.492,0.427,1.305,12.817,19.031,-44.603,left
0.274,0.330,0.686,-1.023,10.863,-18.405,left
0.617,0.413,1.174,7.275,4.878,17.641,left
0.740,0.500,0.641,-2.901,146.137,12.962,left
2.000,1.437,1.263,-250.137,218.328,250.130,left
-0.726,0.578,-0.697,83.275,145.305,250.130,left
-2.000,0.782,2.000,90.809,-199.473,250.130,left
0.107,0.193,0.799,-144.557,206.031,-130.466,left
-0.484,0.023,0.574,95.870,1.313,-40.450,left
-0.091,0.140,1.374,10.008,-21.099,-21.863,left
-0.145,0.061,0.830,-38.191,-19.015,4.718,left
-0.112,0.149,1.016,75.802,-58.420,9.885,left
-0.114,0.225,1.151,20.947,-61.878,7.802,left
0.015,0.180,1.147,-13.969,-131.221,6.519,left
-0.094,0.241,1.251,-108.885,-85.466,-35.672,left
-0.013,0.065,0.721,-86.725,-35.954,-131.756,left
-0.016,0.091,0.699,-71.092,-57.473,-151.939,left
0.445,0.042,0.973,-25.000,-18.275,-191.702,left
0.269,-0.006,0.448,31.931,-14.191,-136.198,left
0.505,0.140,1.346,30.939,-27.198,-87.282,left
0.524,0.110,0.612,70.092,-10.313,-112.870,left
0.627,0.277,1.350,35.519,-55.733,-11.084,left
0.315,0.211,0.668,1.229,10.634,-47.282,left
0.421,0.310,1.077,44.435,-42.145,-6.244,left
0.096,0.356,0.763,103.130,5.733,-84.756,left
0.622,0.410,1.142,-32.198,20.023,-73.160,left
0.493,0.363,0.725,-0.137,3.443,3.008,left
0.427,0.339,0.869,-29.237,62.511,-55.282,left
0.420,0.350,0.767,29.664,46.061,-4.809,left
0.390,0.419,1.027,17.870,58.931,4.260,left
2.000,1.085,1.761,-250.137,238.389,215.031,left
2.000,1.105,0.475,-124.244,174.191,250.130,left
-2.000,0.776,0.941,138.634,-93.931,250.130,left
-0.814,0.265,1.527,-75.244,66.511,34.061,left
-0.287,-0.042,0.742,-62.962,21.519,-41.855,left
-0.219,-0.076,0.893,20.893,-13.656,4.626,left
-0.054,-0.064,0.996,-2.679,19.130,-9.168,left
-0.095,-0.034,1.041,5.733,18.611,-8.481,left
-0.115,-0.010,0.934,31.611,17.435,-14.840,left
-0.082,0.071,1.090,61.267,0.870,-35.863,left
-0.017,0.064,1.157,14.962,-12.939,-20.473,left
-0.158,0.079,0.957,6.519,-45.214,-12.282,left
-0.190,0.180,1.265,6.351,-118.947,-34.290,left
-0.239,0.115,0.818,-120.076,-35.466,-134.267,left
0.158,0.019,0.639,13.313,-75.832,-126.695,left
0.240,0.115,0.924,24.496,-78.954,-135.527,left
0.422,0.161,0.915,-2.282,-74.527,-129.718,left
0.667,0.146,0.849,18.504,-58.038,-105.328,left
0.546,0.224,0.898,-6.878,-39.855,-73.733,left
0.889,0.219,1.038,-11.939,-10.313,-76.603,left
0.511,0.195,0.694,-12.389,14.321,-33.565,left
0.341,0.219,1.039,16.489,0.328,-21.084,left
0.175,0.243,0.829,-13.466,-2.122,-70.832,left
0.508,0.250,0.965,30.687,-5.656,-64.214,left
0.448,0.271,0.845,5.168,6.649,-44.412,left
0.460,0.310,0.878,39.573,-2.672,-22.702,left
0.771,0.427,1.194,18.099,31.481,-28.214,left
2.000,0.896,1.426,-213.122,250.130,67.420,left
1.590,1.953,-0.138,-148.603,35.061,250.130,left
-2.000,1.111,0.012,206.107,-39.344,250.130,left
-1.408,0.499,2.000,-104.992,140.321,-34.336,left
-0.083,-0.048,0.608,-1.931,-23.298,3.069,left
-0.371,-0.061,0.931,-82.237,44.084,-15.824,left
-0.139,-0.096,0.832,41.008,8.580,-13.084,left
-0.100,-0.057,1.112,-15.878,29.679,-23.244,left
0.057,-0.083,1.034,2.725,20.618,-11.962,left
-0.140,-0.060,1.004,8.382,19.160,-5.527,left
-0.248,-0.030,1.028,-3.214,4.901,-21.366,left
-0.281,-0.010,1.050,8.618,-16.359,-64.718,left
-0.278,-0.013,1.071,-23.229,-44.168,-133.763,left
-0.055,-0.073,0.798,-32.740,-34.359,-151.137,left
0.104,-0.113,0.900,28.305,-57.809,-129.817,left
0.123,0.050,0.950,47.878,22.786,-170.351,left
0.200,-0.138,0.453,-37.954,-55.733,-63.916,left
0.174,0.035,0.966,85.977,-60.626,-108.374,left
0.498,0.177,1.141,3.687,-16.687,-148.519,left
0.433,0.093,0.569,47.290,-53.511,-12.351,left
0.542,0.204,1.244,59.840,-23.038,-48.214,left
0.409,0.142,0.738,-19.046,-3.695,12.252,left
0.284,0.213,1.029,49.519,-50.794,20.160,left
0.102,0.339,0.805,16.298,-91.198,-17.000,left
0.656,0.245,0.812,-13.656,31.817,-76.344,left
0.234,0.248,0.900,-20.244,1.336,-2.580,left
0.628,0.251,1.054,-8.985,34.893,-43.298,left
1.395,0.432,1.119,-81.656,97.397,11.023,left
2.000,0.914,0.750,-107.412,211.824,250.130,left
-0.503,1.356,0.568,11.710,41.779,250.130,left
-2.000,0.645,1.121,138.023,-29.214,225.069,left
-0.219,0.160,1.078,-87.244,122.847,-27.832,left
-0.444,-0.022,0.989,45.718,10.053,3.489,left
-0.259,-0.085,0.889,-49.748,37.908,-17.885,left
-0.197,-0.070,0.948,49.374,-10.061,5.000,left
-0.207,-0.014,0.992,7.916,13.008,-21.107,left
-0.069,0.019,1.104,56.443,-8.282,-24.588,left
-0.335,0.116,1.184,34.267,-28.649,-13.588,left
-0.191,0.158,1.236,-30.733,-42.084,-51.557,left
-0.211,0.096,0.957,-70.504,-54.733,-108.618,left
0.008,0.025,0.804,-29.115,-76.550,-127.107,left
0.384,-0.021,0.943,-42.962,-53.939,-146.489,left
0.205,-0.019,0.593,52.099,-77.244,-93.328,left
0.503,0.051,1.221,19.168,-30.641,-118.794,left
0.451,0.052,0.779,10.725,-17.840,-74.550,left
0.427,0.127,1.029,60.603,-35.511,-34.786,left
0.380,0.138,0.968,8.573,4.282,-34.176,left
0.390,0.180,1.037,33.023,-27.000,-15.794,left
0.281,0.216,0.898,3.198,-1.504,-39.885,left
0.393,0.186,0.857,8.084,-28.427,-23.763,left
0.407,0.235,0.998,12.885,-0.137,-25.443,left
0.317,0.200,0.825,-0.069,19.260,-20.351,left
0.385,0.289,0.898,33.115,22.198,-27.649,left
0.634,0.305,0.889,22.595,42.794,34.076,left
1.936,0.493,1.451,-83.053,177.412,149.733,left
1.311,1.363,0.430,-144.916,48.603,250.130,left
