ax,ay,az,gx,gy,gz,label
0.103,-0.052,1.026,3.275,-6.779,2.565,left
0.090,-0.040,1.051,-1.733,2.489,-0.496,left
0.029,-0.054,0.969,5.130,-1.481,0.618,left
0.102,-0.035,1.016,0.160,2.336,2.985,left
0.055,-0.052,1.025,2.924,6.878,-7.099,left
0.096,-0.045,0.998,12.718,-7.863,-2.183,left
0.098,-0.023,1.057,-2.725,4.679,-1.710,left
0.098,-0.045,1.001,6.221,-3.153,4.855,left
0.078,-0.053,1.013,1.023,11.962,-6.443,left
0.119,-0.032,1.012,7.824,-2.389,-1.672,left
0.123,-0.030,1.055,1.595,7.160,-9.550,left
0.085,-0.037,1.004,7.244,-7.145,4.038,left
0.042,-0.049,1.001,6.382,-0.847,-10.389,left
0.122,-0.015,0.935,21.580,-6.305,-15.183,left
0.447,0.178,1.096,42.321,25.656,-14.908,left
1.948,0.714,0.900,-86.939,245.443,97.527,left
0.168,2.000,1.032,-250.137,-28.496,250.130,left
-2.000,0.476,-0.748,250.130,-250.137,250.130,left
-1.573,0.482,1.842,-250.137,250.130,-111.382,left
0.518,-0.273,0.431,24.397,5.008,60.053,left
-0.884,-0.096,1.173,-33.443,-5.130,33.099,left
-0.202,-0.202,0.622,3.618,18.260,10.863,left
-0.534,-0.067,1.177,14.489,-7.580,28.298,left
-0.418,-0.130,0.764,15.542,-2.504,11.458,left
-0.313,-0.043,1.213,-3.046,-1.046,-21.046,left
-0.259,-0.115,0.837,11.336,2.557,-3.061,left
-0.462,-0.062,1.032,-2.496,-3.702,-12.137,left
-0.312,-0.094,0.886,-1.229,-1.603,-4.038,left
-0.501,-0.069,1.063,-7.573,1.153,-30.809,left
-0.397,-0.103,0.987,-7.008,-10.298,-46.153,left
-0.464,-0.143,0.939,-41.557,-5.595,-62.618,left
-0.240,-0.211,0.829,2.053,-18.817,-77.824,left
-0.389,-0.163,0.929,19.527,-37.359,-85.863,left
-0.091,-0.137,1.010,22.893,-44.878,-99.237,left
0.048,-0.188,1.122,10.244,-42.611,-102.908,left
-0.016,-0.231,0.893,-2.374,-28.000,-55.145,left
0.006,-0.168,0.988,28.420,-44.450,-47.244,left
0.009,-0.125,1.064,2.740,-10.298,-56.618,left
-0.032,-0.132,0.894,29.840,-48.618,-58.000,left
0.220,-0.103,1.143,11.122,-24.710,-50.374,left
0.118,-0.098,1.073,-8.130,-8.641,-64.443,left
0.354,-0.150,0.938,-18.702,17.710,-49.542,left
0.129,-0.139,1.036,14.687,-13.908,2.588,left
0.138,-0.169,1.016,-12.191,22.435,-27.229,left
0.105,-0.182,0.956,7.336,-3.611,-11.695,left
0.067,-0.124,1.029,14.817,-28.298,-33.038,left
0.201,-0.130,0.983,-27.321,14.359,-56.260,left
0.111,-0.134,0.986,12.000,-55.824,-25.779,left
0.253,-0.107,1.066,-31.427,5.450,-87.420,left
0.293,-0.150,0.791,0.573,11.534,-58.702,left
0.286,-0.114,1.154,4.496,-18.595,-43.885,left
0.295,-0.099,0.818,-13.863,13.687,-73.550,left
0.486,0.025,0.842,16.336,-9.992,-24.679,left
2.000,1.246,2.000,-224.580,250.130,50.534,left
-0.125,1.823,-1.706,-97.908,52.939,250.130,left
-1.197,2.000,2.000,250.130,-250.137,250.130,left
-1.572,0.819,1.999,-77.038,250.130,-199.878,left
0.064,-0.058,0.517,-132.847,103.282,-66.084,left
-0.216,-0.068,0.849,35.618,-30.145,24.939,left
-0.455,0.043,1.118,-14.771,24.160,-10.061,left
-0.197,-0.026,0.904,1.924,4.076,-1.893,left
-0.226,0.021,1.106,13.885,-23.466,-12.092,left
-0.207,0.017,1.008,-19.489,-6.641,-19.115,left
-0.045,-0.017,1.007,-6.595,-6.321,-17.718,left
-0.174,-0.001,0.973,-3.458,-18.221,3.450,left
-0.152,0.011,1.070,-5.366,-2.443,-2.473,left
-0.250,0.015,1.061,-27.237,1.763,-34.046,left
-0.084,-0.050,0.866,9.191,-4.450,-32.191,left
-0.081,-0.034,1.111,-28.351,9.916,-45.656,left
-0.139,-0.063,0.824,17.069,5.244,-38.183,left
-0.167,-0.036,1.187,-6.977,-0.229,-34.214,left
-0.175,-0.076,0.940,-15.634,-0.221,-49.008,left
-0.212,-0.061,0.965,20.695,-27.412,-49.176,left
-0.085,-0.022,1.172,6.511,-22.847,-92.542,left
-0.040,-0.075,0.939,-15.840,-7.168,-93.031,left
-0.073,-0.074,1.034,-0.756,-39.687,-74.351,left
0.026,-0.071,1.070,-32.817,-30.863,-114.756,left
0.041,-0.096,1.041,-62.176,-51.008,-114.504,left
0.121,-0.155,0.809,-48.992,-58.519,-128.366,left
0.247,-0.065,1.058,-19.870,-11.580,-187.504,left
0.463,-0.157,0.758,-48.305,3.153,-143.672,left
0.115,-0.055,1.170,-22.221,-30.664,-140.015,left
0.687,-0.081,0.709,-31.229,126.992,-226.366,left
0.417,-0.080,0.946,44.656,-90.359,-15.260,left
0.510,-0.076,1.040,-34.687,31.046,-66.099,left
0.365,-0.094,0.879,-6.885,-21.275,2.534,left
0.388,-0.080,1.000,2.511,-8.443,-20.275,left
0.366,-0.102,0.943,-0.275,-7.580,-18.023,left
0.417,-0.120,0.947,-8.893,14.985,-40.824,left
0.263,-0.083,0.990,1.985,-49.008,3.221,left
0.567,-0.094,0.878,-8.733,27.893,-39.099,left
0.437,-0.054,0.943,28.466,-30.160,39.763,left
0.314,0.006,1.017,12.405,26.191,-16.313,left
0.507,0.019,1.481,-31.061,-69.992,28.313,left
0.777,0.005,0.387,-54.145,89.779,-18.466,left
2.000,1.094,-0.185,79.450,250.130,125.687,left
-1.251,2.000,0.254,199.023,14.000,250.130,left
-2.000,1.429,2.000,-135.634,1.947,250.130,left
0.036,0.040,0.507,-2.015,103.580,13.916,left
-0.554,-0.014,1.203,-137.427,85.542,-38.084,left
-0.382,-0.170,0.697,28.397,3.763,41.069,left
-0.201,-0.045,1.409,2.176,-15.160,5.374,left
0.064,-0.103,0.852,-15.198,57.206,-38.969,left
-0.317,-0.028,1.146,33.313,-1.733,-13.931,left
0.103,-0.036,0.880,-14.153,53.038,-84.137,left
-0.310,-0.056,1.018,4.985,-28.244,34.618,left
-0.149,-0.088,0.814,-1.595,25.695,-1.038,left
-0.153,-0.011,1.115,52.603,2.710,-6.076,left
-0.132,0.015,0.975,53.748,10.664,1.786,left
-0.249,0.104,1.141,20.939,-16.206,-36.023,left
-0.139,0.069,1.140,-6.672,-38.328,-87.099,left
0.019,0.060,1.003,-61.336,-13.290,-104.473,left
0.015,-0.039,0.953,-8.099,-60.824,-47.542,left
-0.031,-0.001,1.181,-42.481,-52.855,-59.405,left
0.208,-0.074,0.902,-44.359,-38.221,-90.878,left
0.079,-0.098,1.027,-12.702,-63.076,-38.389,left
0.021,-0.049,1.006,-59.969,-22.733,-108.069,left
0.309,-0.092,0.840,-26.794,-16.221,-146.458,left
0.360,-0.121,0.941,-23.962,-22.466,-76.763,left
0.245,-0.122,0.985,-7.573,-42.718,-64.847,left
0.300,-0.095,1.032,-37.160,6.214,-119.878,left
0.423,-0.117,0.736,-52.817,51.321,-108.580,left
0.257,-0.021,1.229,-60.053,8.336,-109.084,left
0.547,-0.126,0.695,-62.412,18.176,-103.588,left
0.374,-0.106,0.968,-12.214,-32.313,-70.664,left
0.464,-0.098,0.698,-26.321,11.763,-90.374,left
0.599,-0.140,0.911,11.771,4.962,-34.603,left
0.502,-0.039,0.907,8.489,23.153,20.550,left
2.000,0.729,0.416,-148.595,250.130,-20.176,left
0.490,2.000,0.302,250.130,-174.221,250.130,left
-1.943,1.366,2.000,39.382,139.618,250.130,left
-1.075,0.378,1.195,18.863,2.748,119.038,left
-0.200,0.008,0.965,-58.115,25.252,-15.321,left
-0.184,-0.044,0.809,-7.237,18.519,-23.153,left
-0.172,-0.057,1.104,6.908,-14.305,-1.313,left
0.165,-0.034,0.997,13.298,18.084,-20.664,left
-0.043,-0.003,1.121,-13.962,17.802,-11.702,left
-0.021,-0.010,0.997,14.305,7.191,-15.275,left
0.037,-0.023,1.026,-20.229,11.023,-24.351,left
0.018,-0.043,0.985,1.351,0.145,18.275,left
-0.127,-0.019,1.053,-10.244,15.985,-2.023,left
0.018,-0.044,0.998,14.275,37.000,-28.618,left
-0.148,-0.017,1.120,51.214,-6.557,14.237,left
-0.302,0.004,0.929,-15.977,23.634,-58.099,left
-0.165,-0.038,1.081,-4.107,-8.084,-66.443,left
-0.325,0.070,1.022,-62.626,-11.687,-106.740,left
0.112,-0.080,1.033,-18.092,-60.130,-89.244,left
0.100,-0.075,1.001,-31.725,-18.305,-102.802,left
0.131,-0.125,0.950,-26.374,-41.061,-60.687,left
0.096,-0.107,1.039,-30.969,-26.336,-84.382,left
0.231,-0.152,0.901,-22.855,-17.366,-78.824,left
0.263,-0.162,0.993,-28.473,-17.191,-50.420,left
0.116,-0.188,0.904,8.550,-34.931,-73.015,left
0.180,-0.222,1.016,-26.359,-12.061,-94.015,left
0.394,-0.135,0.966,-16.740,-4.748,-111.084,left
0.360,-0.238,0.833,4.641,-64.885,-43.893,left
0.291,-0.031,1.111,-8.718,-45.023,-49.534,left
0.502,-0.097,0.975,-69.374,24.252,-119.084,left
0.516,-0.147,0.792,-30.649,-36.206,-28.855,left
0.454,-0.112,0.993,-23.824,-20.061,-30.305,left
0.524,-0.178,0.782,-37.092,1.519,-34.534,left
0.332,-0.143,0.864,6.863,-31.427,0.565,left
0.400,-0.143,0.885,1.038,69.176,-91.298,left
0.596,-0.117,0.855,32.061,-11.725,-34.389,left
0.555,-0.048,1.019,3.527,82.855,-55.023,left
1.368,0.098,0.605,19.137,183.069,-154.588,left
