ax,ay,az,gx,gy,gz,label
0.177,-0.169,0.952,89.916,30.969,13.634,up
0.127,-0.077,1.021,92.275,33.802,24.603,up
0.036,-0.030,0.879,100.229,75.374,15.420,up
0.083,0.173,1.070,116.336,39.534,41.618,up
-0.115,0.147,0.943,63.687,38.496,35.519,up
0.025,0.267,0.861,140.527,53.191,14.977,up
-0.081,0.483,1.137,116.092,7.641,48.779,up
-0.175,0.499,0.953,49.924,31.855,4.489,up
0.028,0.516,0.952,50.855,42.435,-7.206,up
-0.155,0.560,0.885,49.137,-10.122,38.962,up
-0.177,0.595,0.930,39.176,16.366,-0.481,up
-0.067,0.598,0.882,8.412,10.794,-5.962,up
-0.050,0.597,0.819,31.466,-3.389,3.939,up
-0.100,0.630,0.933,-11.221,-19.672,22.496,up
-0.035,0.588,0.807,2.099,5.282,-8.794,up
-0.088,0.595,0.849,-1.389,-15.962,13.939,up
-0.053,0.566,0.717,0.969,8.336,-11.534,up
0.020,0.660,0.982,32.397,-27.122,25.771,up
-0.054,0.619,0.843,-8.305,18.053,-17.725,up
-0.030,0.607,0.772,3.710,-7.947,7.298,up
0.326,1.375,2.000,79.122,-150.046,88.809,up
-0.960,2.000,1.926,-250.137,-134.748,133.221,up
1.147,0.497,-0.441,-250.137,250.130,-250.137,up
0.632,-0.728,-1.444,-128.366,-163.748,-24.107,up
0.575,-0.384,0.913,192.969,-134.489,121.412,up
-0.112,-0.446,1.023,62.328,-32.481,39.931,up
0.505,-0.537,0.832,13.802,81.145,-44.725,up
0.180,-0.459,0.832,68.863,-39.351,69.168,up
0.108,-0.417,1.131,7.015,16.611,-6.420,up
0.359,-0.462,0.880,-26.725,12.595,-0.099,up
0.229,-0.473,0.811,24.450,5.450,3.221,up
0.173,-0.429,0.957,-14.687,-9.046,15.466,up
0.263,-0.457,0.797,14.397,9.397,-1.565,up
0.141,-0.432,0.876,14.046,-3.687,7.802,up
0.252,-0.463,0.842,-3.435,15.405,-9.260,up
0.270,-0.456,0.794,34.595,1.168,16.107,up
0.163,-0.399,0.910,44.466,-7.618,26.794,up
0.171,-0.387,0.906,27.191,15.519,5.031,up
0.239,-0.416,0.651,51.527,80.527,-15.794,up
0.246,-0.235,0.664,171.099,35.489,56.130,up
-0.117,0.021,1.068,165.702,1.763,69.916,up
-0.027,0.054,0.937,144.107,85.794,-1.611,up
0.063,0.266,1.162,149.901,18.351,46.809,up
-0.130,0.327,1.026,146.069,6.626,32.069,up
-0.007,0.417,1.019,86.115,44.061,5.878,up
-0.249,0.769,0.858,164.649,9.198,-14.756,up
-0.108,0.722,1.344,-6.954,-84.969,54.817,up
-0.155,0.503,0.608,1.489,66.160,-73.534,up
0.164,0.563,0.812,65.786,9.603,26.107,up
-0.202,0.709,1.094,54.863,-59.305,45.053,up
-0.175,0.663,0.778,-44.519,26.725,-39.412,up
0.154,0.605,0.818,28.260,-1.802,-1.641,up
-0.144,0.655,0.905,-5.656,-19.947,23.466,up
-0.054,0.597,0.805,-10.000,9.710,-13.443,up
-0.020,0.568,0.817,-0.031,-1.336,-4.382,up
0.001,0.609,0.852,2.458,-7.397,9.168,up
-0.059,0.607,0.831,10.947,-0.573,3.260,up
-0.045,0.629,0.844,6.405,10.618,-9.924,up
0.354,1.251,2.000,-23.099,-83.206,99.282,up
-0.056,1.271,1.419,-250.137,149.137,-79.092,up
-0.679,0.266,-0.361,-250.137,-218.580,101.412,up
0.402,-0.377,0.297,-32.863,40.412,-122.351,up
-0.086,-0.338,0.924,-68.565,-83.603,5.725,up
0.205,-0.505,0.382,-5.237,77.542,-118.756,up
0.501,-0.404,0.954,67.046,-46.672,43.153,up
0.057,-0.409,0.984,2.237,12.321,6.824,up
0.273,-0.428,0.921,-12.031,1.977,15.450,up
0.087,-0.434,0.836,22.427,3.809,6.206,up
0.193,-0.414,1.012,-10.252,1.321,2.863,up
0.144,-0.433,0.802,-14.298,6.260,-8.229,up
0.270,-0.446,0.853,28.710,0.863,0.053,up
0.107,-0.399,0.997,5.817,-12.466,13.366,up
0.178,-0.433,0.844,1.321,19.542,-16.366,up
0.200,-0.402,0.948,26.427,-10.855,12.725,up
0.106,-0.397,0.900,1.771,12.534,-9.863,up
0.214,-0.379,0.899,36.305,2.763,0.595,up
0.128,-0.376,0.806,34.443,25.840,-8.565,up
0.226,-0.334,0.704,117.947,56.122,3.840,up
0.116,-0.130,0.872,163.832,29.298,49.107,up
-0.023,0.057,1.201,134.756,20.779,24.229,up
-0.097,0.068,0.977,56.023,49.618,-35.794,up
0.160,0.063,0.829,124.870,66.489,-41.427,up
-0.039,0.304,0.821,143.656,-17.427,55.458,up
-0.181,0.527,0.713,234.008,61.122,-31.122,up
-0.042,0.749,1.235,170.351,54.916,-43.237,up
-0.151,0.772,0.833,57.099,-26.832,33.565,up
-0.231,0.801,0.749,85.992,3.824,-24.672,up
-0.044,0.815,0.958,8.611,-13.855,0.282,up
-0.165,0.712,0.557,-13.733,6.130,-14.977,up
0.112,0.816,0.838,51.397,-30.771,26.863,up
-0.183,0.771,0.648,-20.649,-10.076,16.870,up
0.052,0.779,0.876,-20.344,-15.672,20.282,up
-0.074,0.837,0.825,-7.420,19.405,-13.206,up
0.002,2.000,2.000,-250.137,-239.076,218.565,up
-0.520,1.227,-0.456,-250.137,250.130,-250.137,up
0.822,-0.143,-0.281,-181.908,-63.290,-110.122,up
0.290,-0.300,0.749,-19.557,-103.534,56.244,up
-0.016,-0.319,0.697,-70.000,-7.603,17.771,up
0.219,-0.457,0.685,66.053,-3.443,-3.656,up
0.243,-0.375,1.003,20.298,1.260,35.794,up
0.139,-0.417,0.884,44.656,9.229,16.107,up
0.145,-0.332,1.078,13.145,-5.252,27.939,up
0.053,-0.372,0.914,5.061,15.931,-8.366,up
0.192,-0.361,0.999,16.076,-2.870,0.847,up
0.141,-0.340,0.887,1.336,6.115,4.527,up
0.180,-0.324,0.888,42.550,9.107,1.092,up
0.055,-0.265,1.124,11.237,-15.198,11.237,up
0.171,-0.305,0.926,-34.832,26.962,-31.084,up
0.235,-0.320,0.866,23.359,-5.198,9.565,up
0.088,-0.278,1.032,-6.840,9.351,-4.473,up
0.200,-0.303,0.942,13.046,-0.053,5.435,up
0.151,-0.303,0.928,8.214,15.405,1.908,up
0.205,-0.273,0.819,46.008,10.916,19.374,up
0.077,-0.203,1.017,46.748,-7.221,30.710,up
0.053,-0.213,0.985,5.634,23.321,-7.626,up
0.105,-0.197,1.011,34.374,-0.969,1.595,up
0.096,-0.170,1.030,-6.947,14.511,-11.107,up
0.174,-0.227,0.851,16.779,21.962,-7.840,up
0.141,-0.190,0.757,71.740,29.015,14.527,up
0.138,-0.008,0.651,181.275,37.160,54.237,up
-0.103,0.266,0.860,233.748,19.160,73.176,up
-0.158,0.477,1.282,172.550,33.305,13.305,up
0.012,0.459,0.507,95.153,130.893,-50.740,up
-0.068,0.747,0.793,175.053,-47.168,98.382,up
-0.082,0.876,0.926,192.084,25.191,23.702,up
-0.127,1.009,1.086,73.977,-33.947,42.229,up
-0.072,0.887,0.750,3.176,29.328,-42.427,up
0.082,0.834,0.755,-7.710,-8.534,-0.603,up
-0.057,0.799,0.686,-34.214,21.366,-15.664,up
0.073,0.946,0.918,-13.817,-63.313,31.359,up
