ax,ay,az,gx,gy,gz,label
0.197,0.054,0.844,0.053,12.947,12.130,down
0.090,0.003,1.012,11.244,-4.679,-11.351,down
0.270,0.032,1.019,16.802,1.313,-7.519,down
0.135,0.014,1.086,2.496,1.458,6.985,down
0.214,0.019,1.087,4.206,-1.931,-1.435,down
0.254,0.035,1.030,-6.534,4.328,2.763,down
0.138,0.033,0.973,7.809,-2.924,0.679,down
0.197,0.048,1.049,-1.794,7.130,1.145,down
0.212,0.037,1.018,-1.260,-5.595,-2.412,down
0.213,0.031,0.990,-3.992,-1.557,-1.176,down
0.238,0.021,1.001,3.107,0.137,-1.710,down
0.295,0.036,0.993,-4.000,6.878,0.618,down
0.181,0.027,0.997,-0.962,2.992,9.504,down
0.313,0.031,0.994,18.267,9.885,19.183,down
0.141,0.035,0.983,43.931,37.542,33.756,down
0.146,0.123,1.269,63.290,43.191,30.786,down
0.262,0.108,1.055,-43.687,27.779,19.038,down
0.054,0.085,1.249,-55.954,-11.511,47.901,down
0.026,-0.011,0.984,-109.458,-2.542,-8.641,down
0.201,-0.111,0.816,-48.817,-38.542,4.260,down
0.162,-0.163,1.159,-64.282,-36.092,2.450,down
0.285,-0.166,0.988,-94.023,1.153,-9.229,down
0.203,-0.273,0.844,-56.389,-22.389,22.763,down
0.233,-0.346,1.047,-60.305,-10.115,18.412,down
0.243,-0.397,0.845,-53.191,-13.924,1.931,down
0.275,-0.432,0.845,-40.992,-16.168,8.130,down
0.271,-0.480,0.847,-35.122,-15.962,0.702,down
0.264,-0.506,0.853,-61.023,-12.656,9.863,down
0.260,-0.509,0.808,-75.763,19.160,9.130,down
0.305,-0.595,0.607,-98.374,28.611,5.885,down
0.125,-0.677,0.923,-95.611,18.229,40.336,down
0.286,-0.722,0.262,-78.985,37.695,24.206,down
0.032,-0.728,0.483,-57.611,3.916,12.481,down
0.206,-0.825,0.651,-36.863,-17.275,19.779,down
0.211,-0.826,0.399,-4.473,-4.542,-3.771,down
0.014,-0.863,0.576,-6.725,-4.649,16.595,down
0.268,-0.861,0.428,-11.672,8.053,-28.473,down
0.225,-0.851,0.545,6.382,1.260,3.885,down
0.231,-0.947,0.242,-26.687,-20.649,-2.084,down
0.241,-0.822,0.384,1.023,19.634,4.313,down
0.105,-0.849,0.516,22.191,21.992,-6.511,down
-0.274,-0.498,-0.372,-12.374,-31.931,21.267,down
0.852,2.000,-1.448,250.130,183.840,-91.122,down
-0.530,2.000,2.000,250.130,77.107,200.702,down
-1.138,0.042,1.057,-40.908,65.122,19.710,down
0.685,0.251,2.000,-103.771,-55.206,-56.405,down
0.307,0.154,-0.072,-20.916,-17.527,0.901,down
0.044,0.109,1.018,20.206,-19.527,1.878,down
0.201,0.028,1.073,13.489,0.374,12.206,down
0.042,0.067,1.170,3.145,-4.397,-0.962,down
0.165,0.063,0.799,-0.779,1.779,9.992,down
0.047,0.073,1.035,32.153,-16.595,-13.763,down
0.341,0.117,0.983,8.916,-7.176,2.382,down
0.018,0.101,1.156,8.863,11.832,-3.229,down
0.164,0.114,1.005,-12.366,4.916,-6.626,down
0.098,0.123,1.011,8.519,2.954,-4.565,down
0.163,0.101,1.021,9.115,13.603,-0.137,down
0.132,0.125,0.953,12.985,9.267,6.786,down
0.124,0.131,1.040,46.336,9.275,15.229,down
0.138,0.075,0.844,99.626,55.710,20.832,down
0.081,0.407,1.314,74.611,-38.626,14.412,down
0.117,0.342,1.096,-28.450,-2.611,-14.802,down
0.093,0.282,1.070,-34.290,-20.702,-10.076,down
0.162,0.268,1.081,-92.863,11.519,-23.702,down
0.158,0.167,1.001,-105.435,-25.702,6.153,down
0.213,0.030,1.140,-162.855,-28.160,-27.580,down
0.079,-0.056,1.117,-161.840,-40.382,-14.740,down
0.421,-0.221,0.575,-124.580,-4.733,4.901,down
0.024,-0.343,1.024,-52.603,-44.542,49.328,down
0.085,-0.396,1.008,-113.695,-30.580,-3.023,down
0.252,-0.442,0.640,-103.115,-5.153,7.824,down
0.268,-0.537,0.715,-52.031,-27.046,-9.107,down
0.278,-0.548,0.662,-47.092,-27.168,-1.351,down
0.396,-0.625,0.725,-32.641,-12.534,-14.084,down
0.369,-0.627,0.730,-22.634,-19.977,9.710,down
0.303,-0.640,0.688,-29.076,-4.542,5.053,down
0.349,-0.667,0.683,-59.450,17.183,13.397,down
0.330,-0.680,0.598,-47.656,2.061,14.924,down
0.327,-0.729,0.756,-67.679,8.534,-9.412,down
0.308,-0.786,0.544,-30.008,-5.977,19.427,down
0.317,-0.795,0.433,-63.511,26.069,16.672,down
0.157,-0.791,0.792,-33.595,-21.504,6.450,down
0.421,-0.812,-0.005,5.588,-41.221,48.611,down
0.327,-0.980,0.451,-50.336,8.466,-13.336,down
0.059,-0.856,0.410,5.046,-32.603,16.252,down
0.442,-0.914,0.026,-70.366,-35.611,17.183,down
0.307,-0.741,0.009,-52.389,35.053,14.137,down
-1.143,0.394,-1.228,213.252,55.710,-23.794,down
1.136,0.042,0.651,250.130,91.412,-9.695,down
-0.725,0.179,2.000,250.130,-198.061,-52.313,down
0.014,0.178,1.936,250.130,46.374,-8.206,down
0.732,0.049,1.558,115.298,-10.649,-13.725,down
0.303,0.072,0.951,-12.168,18.221,-1.191,down
0.184,0.053,1.228,-23.374,-10.756,-8.969,down
