ax,ay,az,gx,gy,gz,label
0.282,-0.504,0.771,-119.611,-62.695,41.443,down
0.330,-0.634,0.554,-99.870,-23.008,8.611,down
0.331,-0.693,0.601,-45.618,-33.588,34.053,down
0.316,-0.752,0.516,-39.748,-13.611,24.351,down
0.360,-0.780,0.697,3.595,-30.847,16.962,down
0.160,-0.757,0.409,-28.634,17.275,-15.252,down
0.232,-0.766,0.556,19.435,-1.473,-10.061,down
0.411,-0.771,0.601,-10.061,26.267,-37.336,down
0.351,-0.799,0.081,47.275,53.656,-33.595,down
0.238,-0.305,-1.013,190.145,250.130,-71.229,down
0.650,1.344,-1.276,250.130,248.191,125.198,down
0.455,2.000,2.000,250.130,-228.626,250.130,down
0.084,0.940,-0.312,-225.374,250.130,-250.137,down
-0.067,0.620,0.516,130.695,-135.687,162.992,down
0.019,0.705,1.132,-3.183,56.634,-55.710,down
0.023,0.641,0.964,-9.863,-11.641,4.191,down
0.050,0.584,0.716,21.046,1.076,5.931,down
-0.052,0.616,0.921,-12.916,19.031,-15.809,down
0.040,0.589,0.889,0.305,4.573,-4.282,down
0.004,0.607,0.951,-12.626,7.550,-3.855,down
-0.065,0.622,0.961,-41.336,7.443,-8.725,down
-0.018,0.539,0.781,-17.092,3.847,-5.191,down
-0.196,0.623,1.149,-69.221,11.748,-6.885,down
-0.003,0.482,0.959,-98.107,7.489,-27.756,down
-0.032,0.364,0.966,-89.481,-18.000,-5.603,down
-0.148,0.442,1.273,-143.863,-89.908,47.214,down
0.060,0.141,0.776,-169.985,-84.382,-8.504,down
0.073,-0.041,0.895,-124.221,-67.771,-1.321,down
0.170,-0.090,1.072,-143.496,-14.023,-29.779,down
0.280,-0.288,0.625,-59.756,-20.916,-26.221,down
0.234,-0.325,1.037,-69.389,-21.458,30.183,down
0.190,-0.378,0.841,-44.740,-7.603,7.038,down
0.002,-0.228,0.694,-25.817,81.626,-47.824,down
0.593,-0.363,1.515,-35.237,-118.252,73.626,down
0.006,-0.397,0.777,-100.336,-7.817,-26.183,down
0.255,-0.538,0.771,-96.863,-1.374,-5.519,down
0.313,-0.685,0.638,-51.160,35.672,-28.298,down
0.318,-0.651,0.739,14.672,-10.183,2.008,down
0.228,-0.629,0.682,8.504,11.015,-4.443,down
0.278,-0.602,0.817,23.046,-5.840,-3.405,down
0.235,-0.576,0.790,8.664,17.000,-13.626,down
0.335,-0.593,0.721,27.664,14.252,-17.580,down
0.263,-0.554,0.836,24.573,30.092,-20.336,down
0.303,-0.559,0.928,8.641,12.076,-7.824,down
0.088,-0.091,0.439,1.298,30.908,-0.183,down
0.477,-0.527,0.543,-22.664,51.405,-10.634,down
0.403,0.107,-1.237,31.366,250.130,18.145,down
0.095,2.000,-1.804,250.130,-7.344,250.130,down
-0.909,2.000,2.000,155.916,142.580,-68.198,down
-0.183,0.976,0.407,-8.550,157.962,29.443,down
-0.097,0.730,0.764,-8.733,25.031,13.389,down
-0.201,0.718,0.771,-11.015,-13.656,-10.840,down
-0.024,0.698,0.727,10.542,7.221,-2.863,down
-0.298,0.768,0.803,10.221,-24.466,11.992,down
-0.117,0.686,0.694,1.366,14.038,-11.374,down
-0.100,0.703,0.805,4.802,-1.550,11.504,down
-0.188,0.721,0.751,-12.565,-1.053,4.176,down
-0.068,0.683,0.755,-18.855,3.496,-9.802,down
-0.142,0.732,0.876,-18.947,-10.519,17.168,down
-0.084,0.654,0.744,-30.969,8.221,6.954,down
-0.149,0.834,1.370,-63.496,-70.435,56.557,down
-0.095,0.649,0.619,-189.366,-14.260,-13.977,down
-0.225,0.624,0.954,-163.824,-107.252,44.145,down
0.034,0.403,1.254,-249.145,-22.557,-28.084,down
0.196,0.057,0.572,-193.137,-31.229,-67.137,down
0.137,-0.086,0.923,-134.489,-78.542,-33.901,down
0.307,-0.255,0.684,-127.405,10.565,-53.527,down
0.296,-0.322,0.852,-64.557,-30.412,-17.511,down
0.240,-0.372,0.734,-46.733,-16.168,-25.466,down
0.394,-0.457,0.871,-49.275,-27.198,7.763,down
0.341,-0.490,0.768,-29.969,6.885,2.069,down
0.268,-0.550,0.867,-38.756,-19.076,22.802,down
0.187,-0.505,0.737,-40.687,1.725,6.786,down
0.375,-0.591,0.813,-9.420,-16.305,0.015,down
0.218,-0.566,0.751,-38.664,3.466,-9.275,down
0.361,-0.600,0.581,1.374,5.443,-13.038,down
0.288,-0.553,0.885,-16.137,-10.115,3.275,down
0.377,-0.598,0.616,-19.611,13.015,-11.229,down
0.370,-0.591,0.821,-6.092,-1.740,3.855,down
0.297,-0.615,0.637,-15.542,6.038,-2.229,down
0.288,-0.625,0.759,0.023,-1.450,3.221,down
0.313,-0.650,0.550,-8.397,6.771,-4.000,down
0.307,-0.624,0.443,53.786,27.847,-18.893,down
0.984,-0.427,-1.128,163.260,216.847,-29.947,down
0.439,1.349,1.047,250.130,-10.824,250.130,down
-1.071,1.928,1.961,250.130,104.153,50.252,down
-1.042,1.427,1.418,0.824,33.069,-47.573,down
0.377,0.461,0.409,8.985,3.695,-36.626,down
-0.112,0.755,0.979,14.008,5.740,4.443,down
0.157,0.677,0.794,38.588,-18.183,4.282,down
-0.052,0.723,0.717,-9.137,22.733,-3.771,down
-0.085,0.726,0.896,-5.053,5.672,-5.321,down
0.047,0.656,0.672,-4.992,-0.008,-4.985,down
-0.052,0.678,0.790,-13.641,5.130,-2.473,down
-0.040,0.672,0.760,-4.885,0.534,-2.183,down
-0.054,0.683,0.793,-12.748,0.824,-2.885,down
0.001,0.661,0.795,-4.527,0.458,-0.122,down
-0.007,0.668,0.775,1.779,1.634,-1.985,down
0.007,0.657,0.802,-5.641,6.740,-1.802,down
-0.038,0.651,0.822,-9.985,9.725,-3.183,down
-0.034,0.674,0.878,-14.496,3.031,3.267,down
-0.011,0.634,0.815,-17.107,6.336,-2.389,down
-0.093,0.656,0.886,-37.802,5.489,-4.038,down
-0.064,0.649,1.057,-49.412,-31.977,0.733,down
-0.064,0.596,1.068,-174.191,-31.191,-2.817,down
0.071,0.495,1.199,-181.107,-77.893,-16.916,down
0.045,0.184,0.957,-182.198,-65.405,46.069,down
0.139,0.104,0.929,-171.687,-10.611,-58.885,down
0.175,-0.091,1.034,-143.328,-57.435,-37.748,down
0.213,-0.232,0.678,-146.290,6.397,-52.015,down
0.316,-0.353,0.875,-68.542,-37.687,-11.198,down
0.299,-0.439,0.841,-71.153,-16.939,-9.847,down
0.310,-0.476,0.730,-60.443,-3.687,-2.794,down
0.303,-0.519,0.831,-19.282,-29.023,18.618,down
0.216,-0.531,0.796,-35.947,19.176,-17.221,down
0.251,-0.560,0.729,-22.191,-8.534,-0.053,down
0.309,-0.579,0.717,-17.710,15.481,-25.618,down
0.306,-0.576,0.822,8.382,-23.382,7.626,down
0.297,-0.577,0.608,-9.244,36.069,-13.267,down
0.296,-0.552,0.696,47.008,-5.397,9.244,down
